filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,steps,converged,stalled,one_minus_phi
ergun_inertial_phi0.405_d6_Re1.0e+06,,,1734342893.658994,26839.22317772341,0.1666567055,1.0,6,0.4045454545454545,14.445957480355505,966269.7854443094,15.740104999879632,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re1.0e+03,,,458.42092866955664,16.526685918111788,0.1666567055,1.0,10,0.4045454545454545,16.78390023602535,991.6604236552478,16.549345471877594,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re1.3e+03,,,800.8847635685553,21.97760197885086,0.1666567055,1.0,10,0.4045454545454545,16.58095053440156,1318.7349355619451,16.34843030592528,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re1.6e+03,,,1153.558314389378,27.492918147003422,0.1666567055,1.0,10,0.4045454545454545,15.261523002870272,1649.6736848673288,16.226228232630795,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re2.0e+03,,,1879.97333123538,34.030948355295045,0.1666567055,1.0,10,0.4045454545454545,16.233179265259075,2041.9789442732647,16.132674453536836,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re2.6e+03,,,3172.8987367491945,44.34554111286887,0.1666567055,1.0,10,0.4045454545454545,16.1345290961016,2660.8915002744293,16.04117102249214,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re3.3e+03,,,4916.360450606053,56.17465104905064,0.1666567055,1.0,10,0.4045454545454545,15.57983843755717,3370.6805184055816,15.97759826790037,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re4.2e+03,,,8045.746666351598,70.335759715386,0.1666567055,1.0,10,0.4045454545454545,16.26349904312059,4220.397823439874,15.929614981141992,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re5.3e+03,,,11600.414379787691,85.0506432071753,0.1666567055,1.0,10,0.4045454545454545,16.03682161027227,5103.343603967696,15.896683417944098,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re6.7e+03,,,17759.226316955213,110.97752855120726,0.1666567055,1.0,10,0.4045454545454545,14.41962426056557,6659.049704496124,15.859908899076313,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re8.5e+03,,,33291.437520166495,146.33364722372136,0.1666567055,1.0,10,0.4045454545454545,15.546912494287977,8780.543620173828,15.830761846757351,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re1.1e+04,,,48005.00641558571,175.87329573640858,0.1666567055,1.0,10,0.4045454545454545,15.519821717131672,10553.028467036904,15.815395503586274,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re1.4e+04,,,90041.17709850216,229.90817588470068,0.1666567055,1.0,10,0.4045454545454545,17.034615388640066,13795.315057677091,15.797504727578014,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re1.7e+04,,,135082.53387456812,289.0947377377131,0.1666567055,1.0,10,0.4045454545454545,16.162882866278064,17346.72102573833,15.785583037871822,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re2.2e+04,,,239124.50752356855,384.190407258004,0.1666567055,1.0,10,0.4045454545454545,16.200598344221376,23052.80223231126,15.774120432508802,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re2.8e+04,,,359288.26133931783,483.0819380398869,0.1666567055,1.0,10,0.4045454545454545,15.395770489592977,28986.648727427702,15.766986958448353,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re3.6e+04,,,580121.4905980148,607.5650794885535,0.1666567055,1.0,10,0.4045454545454545,15.71568609205484,36456.08364006412,15.761308816582796,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re4.5e+04,,,907098.1416442896,778.0249642850405,0.1666567055,1.0,10,0.4045454545454545,14.985361102111652,46684.28803694553,15.756481062302392,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re5.7e+04,,,1463874.1344548443,933.8707072774667,0.1666567055,1.0,10,0.4045454545454545,16.78534341490072,56035.591515846136,15.753609462187722,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re7.3e+04,,,2249936.1248549875,1205.9714104645568,0.1666567055,1.0,10,0.4045454545454545,15.470208403745172,72362.60952395682,15.75037490225616,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re9.2e+04,,,3622039.779667046,1542.9459469010642,0.1666567055,1.0,10,0.4045454545454545,15.21429356335469,92582.29017980104,15.747950421932044,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re1.2e+05,,,6113994.40782254,2033.0214143527537,0.1666567055,1.0,10,0.4045454545454545,14.792484768311564,121988.5757523722,15.745858817269395,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re1.5e+05,,,9754775.678653557,2467.5983380775697,0.1666567055,1.0,10,0.4045454545454545,16.02021530909757,148064.74967054775,15.744699080190248,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re1.9e+05,,,14870620.949108254,3135.624417946502,0.1666567055,1.0,10,0.4045454545454545,15.124500065467927,188148.71016075028,15.743543222905334,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re2.4e+05,,,24319523.81713818,3888.8307136561007,0.1666567055,1.0,10,0.4045454545454545,16.081145851304242,233343.78907760783,15.742716271158004,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re3.0e+05,,,39210627.52567321,4910.836259834422,0.1666567055,1.0,10,0.4045454545454545,16.258964584743413,294667.7869996909,15.741999817566189,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re3.9e+05,,,57721441.12118352,6140.048649388371,0.1666567055,1.0,10,0.4045454545454545,15.31064691331721,368424.93861660856,15.74145404843714,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re4.9e+05,,,98569322.89707495,8164.902253571529,0.1666567055,1.0,10,0.4045454545454545,14.785628614925969,489923.4164671237,15.740913318853275,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re6.2e+05,,,175169901.39409775,10554.099451912074,0.1666567055,1.0,10,0.4045454545454545,15.725958346551216,633283.8165885905,15.740542134955245,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re7.9e+05,,,236473690.9349672,12731.385953127226,0.1666567055,1.0,10,0.4045454545454545,14.58919946193422,763928.814921115,15.74032520075884,0,True,False,0.5954545454545455
ergun_inertial_phi0.405_d10_Re1.0e+06,,,398993738.77424896,15901.020138668668,0.1666567055,1.0,10,0.4045454545454545,15.780330884544307,954118.233104558,15.740115587970946,0,True,False,0.5954545454545455
ergun_inertial_phi0.468_d6_Re1.0e+03,,,1064.129237436349,26.828685471948408,0.1666567055,1.0,6,0.4681818181818181,8.87047422178872,965.890405362,9.496964663908004,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re1.3e+03,,,2150.34532193578,35.00315679521192,0.1666567055,1.0,6,0.4681818181818181,10.530403970332353,1260.1889623413415,9.397011027580431,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re1.6e+03,,,3283.715512317724,45.100787085760864,0.1666567055,1.0,6,0.4681818181818181,9.686090728453047,1623.7253802821945,9.323564095070733,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re2.0e+03,,,5242.108196313072,57.119953035066864,0.1666567055,1.0,6,0.4681818181818181,9.640100188248,2056.441216584599,9.269990856605258,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re2.6e+03,,,7208.857680326113,69.17764379012719,0.1666567055,1.0,6,0.4681818181818181,9.038287890962591,2490.544028789548,9.234951504675069,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re3.3e+03,,,12989.19963720816,92.1123830627738,0.1666567055,1.0,6,0.4681818181818181,9.185390107981302,3316.2439922145395,9.193622442109044,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re4.2e+03,,,19652.118561588,115.30808226410386,0.1666567055,1.0,6,0.4681818181818181,8.868315340819315,4151.33907459021,9.168545462199615,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re5.3e+03,,,31277.37276010831,146.03032183265208,0.1666567055,1.0,6,0.4681818181818181,8.80025854753316,5257.405805348243,9.147594903402688,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re6.7e+03,,,43254.47361962956,173.66171573959744,0.1666567055,1.0,6,0.4681818181818181,8.60546032770231,6252.195441590466,9.135083639191729,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re8.5e+03,,,94908.6640569635,240.3827106471132,0.1666567055,1.0,6,0.4681818181818181,9.854864433742872,8654.294824534853,9.116730906915809,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re1.1e+04,,,153745.31118997096,317.52881046530314,0.1666567055,1.0,6,0.4681818181818181,9.149278707771492,11431.72041638504,9.105125158776994,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re1.4e+04,,,243785.64787210157,391.9605187715185,0.1666567055,1.0,6,0.4681818181818181,9.520828387185992,14111.42207313771,9.098257984680696,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re1.7e+04,,,313153.28483002767,474.276407999587,0.1666567055,1.0,6,0.4681818181818181,8.353051864274477,17074.971207789305,9.093173401465256,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re2.2e+04,,,524610.4004742528,615.0374399787279,0.1666567055,1.0,6,0.4681818181818181,8.321182341111182,22142.67124026622,9.087632315378649,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re2.8e+04,,,930852.9277191756,772.287657446504,0.1666567055,1.0,6,0.4681818181818181,9.36427439933724,27804.01743078393,9.083830805372822,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re3.6e+04,,,1362934.042252288,948.1866352795964,0.1666567055,1.0,6,0.4681818181818181,9.095748222729563,34136.759121747906,9.081072540788083,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re4.5e+04,,,2616243.3676167885,1303.166617977355,0.1666567055,1.0,6,0.4681818181818181,9.243352123818712,46916.80232370926,9.077773743575015,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re5.7e+04,,,4146011.895776245,1618.4432460703963,0.1666567055,1.0,6,0.4681818181818181,9.497008900326543,58267.439328580615,9.076057259070614,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re7.3e+04,,,6911790.603589393,2129.702773546826,0.1666567055,1.0,6,0.4681818181818181,9.143318112190542,76673.88241561607,9.074354040144026,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re9.2e+04,,,10681566.37238128,2661.99813300862,0.1666567055,1.0,6,0.4681818181818181,9.044211310317491,95837.66071777842,9.073275909306544,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re1.2e+05,,,15756381.545738757,3202.735813319224,0.1666567055,1.0,6,0.4681818181818181,9.216488954617768,115305.38073618252,9.072547621058275,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re1.5e+05,,,24181382.517915428,4056.8812894880352,0.1666567055,1.0,6,0.4681818181818181,8.815516810016499,146056.45577776173,9.071792765320764,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re1.9e+05,,,35719022.89730056,5147.7264313326805,0.1666567055,1.0,6,0.4681818181818181,8.087604454183477,185329.2280999524,9.07119297303691,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re2.4e+05,,,63205918.31665775,6673.54236859799,0.1666567055,1.0,6,0.4681818181818181,8.515225469494945,240261.8850016085,9.07068296643597,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re3.0e+05,,,115086002.69570762,8414.582466452102,0.1666567055,1.0,6,0.4681818181818181,9.752335066529962,302943.0747910267,9.070326953882851,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re3.9e+05,,,163632561.75424454,10546.064218529866,0.1666567055,1.0,6,0.4681818181818181,8.827549403892347,379681.0042616568,9.07005114759213,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re4.9e+05,,,311531368.9341404,14161.095903519774,0.1666567055,1.0,6,0.4681818181818181,9.320931276244185,509829.9235317516,9.069773195233411,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re6.2e+05,,,468509340.57313126,17762.250890595704,0.1666567055,1.0,6,0.4681818181818181,8.909913828928929,639479.2518178887,9.06960879876637,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re7.9e+05,,,731932086.78833,22385.660782207186,0.1666567055,1.0,6,0.4681818181818181,8.76359300123023,805931.9562946906,9.0694752807073,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d6_Re1.0e+06,,,1153723887.2205482,27218.48995108577,0.1666567055,1.0,6,0.4681818181818181,9.34383326527356,979924.20536907,9.069384202802924,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re1.0e+03,,,264.223026431646,16.369171067968715,0.1666567055,1.0,10,0.4681818181818181,9.860916650920784,982.2089677614993,9.48985377099024,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re1.3e+03,,,444.723909406502,22.72123482192745,0.1666567055,1.0,10,0.4681818181818181,8.614431432808823,1363.3555729881775,9.372187223046565,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re1.6e+03,,,679.3843610540605,26.23729134279227,0.1666567055,1.0,10,0.4681818181818181,9.869100008421238,1574.331573642698,9.331552088555297,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re2.0e+03,,,1129.6619943979397,33.906067361156694,0.1666567055,1.0,10,0.4681818181818181,9.82638276015341,2034.4856367724544,9.272160298246968,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re2.6e+03,,,1649.923967491265,41.923345825344825,0.1666567055,1.0,10,0.4681818181818181,9.387545611166606,2515.551096463072,9.23330140799072,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re3.3e+03,,,2759.390640045726,54.58868069165963,0.1666567055,1.0,10,0.4681818181818181,9.259936108453356,3275.516609300766,9.195172451076957,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re4.2e+03,,,4259.787096421965,70.27915050282354,0.1666567055,1.0,10,0.4681818181818181,8.62451907377454,4217.001067672224,9.166994875222978,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re5.3e+03,,,7173.242739417221,85.49997030944401,0.1666567055,1.0,10,0.4681818181818181,9.812588791561389,5130.304841496102,9.149542989564308,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re6.7e+03,,,11728.279621859076,113.03924083863303,0.1666567055,1.0,10,0.4681818181818181,9.17858739364931,6782.759835525073,9.12991146544896,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re8.5e+03,,,18714.713394779632,141.9982633162095,0.1666567055,1.0,10,0.4681818181818181,9.281477470411703,8520.405038020477,9.117481543127775,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re1.1e+04,,,26317.406422720447,174.27899327481367,0.1666567055,1.0,10,0.4681818181818181,8.664689458358804,10457.364601798976,9.108494598765864,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re1.4e+04,,,51966.81532477563,238.0948758461305,0.1666567055,1.0,10,0.4681818181818181,9.166974117386022,14286.546414787405,9.097898878841816,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re1.7e+04,,,78356.02838926548,298.04410202703235,0.1666567055,1.0,10,0.4681818181818181,8.820868563337262,17883.714977615007,9.09207851971314,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re2.2e+04,,,136485.99053372996,384.2266688996996,0.1666567055,1.0,10,0.4681818181818181,9.245130900684629,23054.97806085574,9.086893526778004,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re2.8e+04,,,210331.8847551533,474.64479917771376,0.1666567055,1.0,10,0.4681818181818181,9.336146553876471,28480.39013814021,9.083477698168982,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re3.6e+04,,,277931.94307550904,579.6459807877147,0.1666567055,1.0,10,0.4681818181818181,8.272043431303924,34780.83759358334,9.08084828149526,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re4.5e+04,,,524082.4083567792,729.4437039825985,0.1666567055,1.0,10,0.4681818181818181,9.849541670578915,43769.23819501511,9.078407396120973,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re5.7e+04,,,881324.5052180628,994.0079964220838,0.1666567055,1.0,10,0.4681818181818181,8.919819980485594,59644.04453093452,9.075893505651258,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re7.3e+04,,,1381223.9655742105,1202.157214084231,0.1666567055,1.0,10,0.4681818181818181,9.557439801738376,72133.74406253525,9.074693397406335,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re9.2e+04,,,1994580.5951636771,1531.601734095274,0.1666567055,1.0,10,0.4681818181818181,8.502759412542254,91901.5967284481,9.073460656086622,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re1.2e+05,,,3825037.529175962,2028.9757715405597,0.1666567055,1.0,10,0.4681818181818181,9.291417572359762,121745.8226750174,9.072357956573422,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re1.5e+05,,,4718495.018980204,2298.537597083864,0.1666567055,1.0,10,0.4681818181818181,8.931003861962228,137920.49891949078,9.071959733245372,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re1.9e+05,,,9273114.039318915,3159.051577353874,0.1666567055,1.0,10,0.4681818181818181,9.292063466646733,189554.4237404761,9.071143251680116,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re2.4e+05,,,14127518.827281052,4009.73332365405,0.1666567055,1.0,10,0.4681818181818181,8.786884443933253,240598.3792625764,9.070680560001314,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re3.0e+05,,,23451513.79316385,5047.4637387311695,0.1666567055,1.0,10,0.4681818181818181,9.20501427559059,302865.9257116522,9.07032730149368,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re3.9e+05,,,36191737.766917184,6375.847311508843,0.1666567055,1.0,10,0.4681818181818181,8.902943564572995,382573.7039730959,9.070042914871918,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re4.9e+05,,,62033109.44677172,8468.201025706754,0.1666567055,1.0,10,0.4681818181818181,8.650500442913351,508122.4304957087,9.069775920062344,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re6.2e+05,,,85946390.61157325,10241.725671789894,0.1666567055,1.0,10,0.4681818181818181,8.19372464256043,614540.269535683,9.069635033454826,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re7.9e+05,,,168427614.6326054,13348.200596484592,0.1666567055,1.0,10,0.4681818181818181,9.45296062201512,800939.9055644114,9.06947847779589,0,True,False,0.531818181818182
ergun_inertial_phi0.468_d10_Re1.0e+06,,,272547341.0139314,16942.166150033805,0.1666567055,1.0,10,0.4681818181818181,9.495199115389225,1016590.7275800436,9.069368986642472,0,True,False,0.531818181818182
ergun_inertial_phi0.532_d6_Re1.0e+03,,,760.5779669954094,28.14578962374677,0.1666567055,1.0,6,0.5318181818181817,5.760605255175475,1013.3089888932228,5.662790424921316,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re1.3e+03,,,1180.675054258542,35.751543450387565,0.1666567055,1.0,6,0.5318181818181817,5.54232573098349,1287.1324922616172,5.616898489083243,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re1.6e+03,,,1962.747516000216,46.35009415538404,0.1666567055,1.0,6,0.5318181818181817,5.481689667471464,1668.703122973376,5.578065268339689,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re2.0e+03,,,2852.419254483364,54.320483690390176,0.1666567055,1.0,6,0.5318181818181817,5.800124995613117,1955.6542964443815,5.558844637213816,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re2.6e+03,,,5088.959064666441,76.1337366589917,0.1666567055,1.0,6,0.5318181818181817,5.267759229315819,2740.9783397761344,5.526820163012159,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re3.3e+03,,,7372.009583945676,91.11477060859832,0.1666567055,1.0,6,0.5318181818181817,5.327942991568778,3280.3277972609985,5.513707883376512,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re4.2e+03,,,12078.683842659948,114.65754562938235,0.1666567055,1.0,6,0.5318181818181817,5.5127155284238105,4127.918355954145,5.500025285252192,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re5.3e+03,,,18140.273210823096,141.78495714096115,0.1666567055,1.0,6,0.5318181818181817,5.414205822383132,5104.563541523788,5.489893688308944,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re6.7e+03,,,28358.87612635749,178.71372310550137,0.1666567055,1.0,6,0.5318181818181817,5.327512299270138,6434.078577372384,5.481044996231059,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re8.5e+03,,,45251.40220814362,228.69302524920647,0.1666567055,1.0,6,0.5318181818181817,5.191315844005441,8233.440997039503,5.473620248337721,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re1.1e+04,,,79008.3911130486,285.5918890220815,0.1666567055,1.0,6,0.5318181818181817,5.812095348911234,10281.922524458452,5.468330839319314,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re1.4e+04,,,124191.59705541968,387.4672701656209,0.1666567055,1.0,6,0.5318181818181817,4.963333028383948,13949.655455019933,5.4627411109950375,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re1.7e+04,,,199076.38971040657,475.6361821007606,0.1666567055,1.0,6,0.5318181818181817,5.279845784593877,17123.926001312702,5.459836366616142,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re2.2e+04,,,306471.82762871514,601.8620104676769,0.1666567055,1.0,6,0.5318181818181817,5.076307777581051,21668.327427761746,5.457159179294948,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re2.8e+04,,,566988.938990985,797.5835179867823,0.1666567055,1.0,6,0.5318181818181817,5.347779542375376,28714.722840364167,5.4546836515622905,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re3.6e+04,,,939555.719027854,1003.4485611329428,0.1666567055,1.0,6,0.5318181818181817,5.59865313656386,36126.30736179803,5.453121893817217,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re4.5e+04,,,1420695.3696436754,1308.4719139440424,0.1666567055,1.0,6,0.5318181818181817,4.978785376691166,47107.80439413075,5.451711384637406,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re5.7e+04,,,2727347.323800696,1678.588296278999,0.1666567055,1.0,6,0.5318181818181817,5.80768853456207,60432.79055263692,5.450688251716952,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re7.3e+04,,,4329322.25113614,2056.870215589282,0.1666567055,1.0,6,0.5318181818181817,6.139844681674632,74051.75361237231,5.450023029339991,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re9.2e+04,,,6306033.960592405,2581.4244286767057,0.1666567055,1.0,6,0.5318181818181817,5.677912879083783,92936.83398811838,5.449423201774023,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re1.2e+05,,,9746054.25291837,3184.3176620533304,0.1666567055,1.0,6,0.5318181818181817,5.766964839915548,114642.28765952644,5.448977887153265,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re1.5e+05,,,15306451.095542638,4152.139267891344,0.1666567055,1.0,6,0.5318181818181817,5.326990655010163,149485.94797074076,5.448533451018784,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re1.9e+05,,,27906767.284343105,5586.179173236103,0.1666567055,1.0,6,0.5318181818181817,5.365757713393164,201114.47024504284,5.448158066109634,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re2.4e+05,,,39810290.02472971,6654.222823542327,0.1666567055,1.0,6,0.5318181818181817,5.394508884977751,239566.33980895515,5.447983612826317,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re3.0e+05,,,63500360.59582511,8252.483248415165,0.1666567055,1.0,6,0.5318181818181817,5.594459561942538,297107.1541462278,5.447806900070025,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re3.9e+05,,,110853448.78856713,10952.141722885432,0.1666567055,1.0,6,0.5318181818181817,5.5450102010270745,394300.6681919113,5.447625545933481,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re4.9e+05,,,153137185.8645429,12664.006681908631,0.1666567055,1.0,6,0.5318181818181817,5.729142841063644,455931.490206086,5.447550608008695,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re6.2e+05,,,248915314.34441876,17069.145986168118,0.1666567055,1.0,6,0.5318181818181817,5.126008027125334,614525.9838765307,5.447426876853128,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re7.9e+05,,,463897749.3433812,22288.626871699133,0.1666567055,1.0,6,0.5318181818181817,5.602822811071016,802438.5267245955,5.4473435788575735,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d6_Re1.0e+06,,,744528033.2074531,26920.399923662437,0.1666567055,1.0,6,0.5318181818181817,6.164094529238546,969192.3229694144,5.447296709953737,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re1.0e+03,,,134.38885460801416,16.07173519958824,0.1666567055,1.0,10,0.5318181818181817,5.202806999997555,964.361748983946,5.673739492600005,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re1.3e+03,,,252.04190692806864,20.42836268796824,0.1666567055,1.0,10,0.5318181818181817,6.039564688151772,1225.7750221738445,5.625399375769504,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re1.6e+03,,,390.5589546260812,26.694890017962017,0.1666567055,1.0,10,0.5318181818181817,5.48062803348098,1601.7891352089653,5.583537485130782,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re2.0e+03,,,622.8527946607074,33.99051754654678,0.1666567055,1.0,10,0.5318181818181817,5.391006591488834,2039.5529507540148,5.55424674561806,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re2.6e+03,,,960.0475558510532,42.32749509583449,0.1666567055,1.0,10,0.5318181818181817,5.358553982268328,2539.801502066444,5.53313705428692,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re3.3e+03,,,1819.921785407944,56.01289337970948,0.1666567055,1.0,10,0.5318181818181817,5.80065064118637,3360.974478144204,5.512108933523483,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re4.2e+03,,,2530.326493167288,67.41644090342986,0.1666567055,1.0,10,0.5318181818181817,5.567303793303842,4045.228225361137,5.501107741506318,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re5.3e+03,,,4249.463302586214,90.4128470316466,0.1666567055,1.0,10,0.5318181818181817,5.198449064265812,5425.09506355546,5.487363600565016,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re6.7e+03,,,6338.225399199443,110.37256674998658,0.1666567055,1.0,10,0.5318181818181817,5.202898993504966,6622.749826888097,5.480077137840829,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re8.5e+03,,,10293.58337799174,136.78443407964417,0.1666567055,1.0,10,0.5318181818181817,5.501653451361517,8207.556585813114,5.473703976938138,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re1.1e+04,,,17576.794620289267,176.48776534169525,0.1666567055,1.0,10,0.5318181818181817,5.643005451104384,10589.898846986103,5.467712563880982,0,True,False,0.46818181818181825
ergun_inertial_phi0.532_d10_Re1.4e+04,,,29183.137606816326,228.75494631361116,0.1666567055,1.0,10,0.5318181818181817,5.576876100053592,13726.11714766023,5.462996305653609,0,True,False,0.46818181818181825
