Re_p,phi,f,regime_true,cluster
23837.50904827176,0.5954545454545455,3.351409065853729,inertial,2
37467.05784129419,0.5954545454545455,3.344871720455321,inertial,2
62085.85223319609,0.5954545454545455,3.582922670573868,inertial,2
95713.1015441539,0.5954545454545455,3.1860411289254005,inertial,2
146808.1986501319,0.5954545454545455,2.999580783146885,inertial,2
236869.51622394315,0.5954545454545455,3.213773124149765,inertial,2
391323.4394580118,0.5954545454545455,3.052548897984316,inertial,2
653487.6425379529,0.5954545454545455,3.536530382555172,inertial,2
1038061.5822249206,0.5954545454545455,3.268411782157371,inertial,2
1.0073468948006733e-06,0.5954545454545455,110085285.22315274,viscous,0
1.6733317164388262e-06,0.5954545454545455,65396956.89192905,viscous,0
2.512393850447463e-06,0.5954545454545455,49693714.31676024,viscous,0
4.391459090705071e-06,0.5954545454545455,26355997.92283693,viscous,0
6.429279894226122e-06,0.5954545454545455,15954240.539853765,viscous,0
1.0945468330129092e-05,0.5954545454545455,10787925.672172723,viscous,0
1.569616046627573e-05,0.5954545454545455,7737632.648782193,viscous,0
2.7022589950506232e-05,0.5954545454545455,4227248.156873544,viscous,0
4.1672608534530495e-05,0.5954545454545455,2893905.6769314087,viscous,0
6.816422629993975e-05,0.5954545454545455,1747816.6353072398,viscous,0
0.0001121703569563,0.5954545454545455,1100305.1857528412,viscous,0
0.0001766838015205,0.5954545454545455,677633.4563820671,viscous,0
0.0002654756598499,0.5954545454545455,414225.4650358187,viscous,0
0.0004515773946461,0.5954545454545455,265954.5092414866,viscous,0
0.0007148401400622,0.5954545454545455,169639.89513538833,viscous,0
0.0011056799637711,0.5954545454545455,108176.17742685368,viscous,0
0.0017432245003793,0.5954545454545455,66911.86659064217,viscous,0
0.0029494100285751,0.5954545454545455,38113.94711483092,viscous,0
0.0048580397422944,0.5954545454545455,25334.13420876468,viscous,0
0.0076257706006172,0.5954545454545455,15090.604106334027,viscous,0
0.0112124422155906,0.5954545454545455,10017.297490781848,viscous,0
0.0189834008504407,0.5954545454545455,6043.454661972164,viscous,0
0.030477182703759,0.5954545454545455,3847.280767367797,viscous,0
0.0468039274706724,0.5954545454545455,2606.572450960019,viscous,0
0.0792442191094475,0.5954545454545455,1417.768841284208,viscous,0
0.1234284634057505,0.5954545454545455,952.8143520352296,viscous,0
0.1957920834550397,0.5954545454545455,594.1137358387292,viscous,0
0.2986788322830262,0.5954545454545455,421.3159046529355,viscous,0
0.480085366650067,0.5954545454545455,235.0865694579398,viscous,0
0.806966536491695,0.5954545454545455,148.7721337687765,viscous,0
1.2340236426252138,0.5954545454545455,94.42024290636652,viscous,0
2.0091719318212067,0.5954545454545455,59.90396753108675,viscous,0
3.2877445060759043,0.5954545454545455,36.52936213157362,viscous,0
5.207125581220465,0.5954545454545455,27.725440296184264,viscous,0
8.277091419580481,0.5954545454545455,16.644867023477804,viscous,0
12.85948923167346,0.5954545454545455,12.42212144992166,viscous,0
20.60160785686064,0.5954545454545455,9.569988067375448,viscous,1
31.72821752043114,0.5954545454545455,7.617188935316889,viscous,1
50.39997282321531,0.5954545454545455,5.6486180285766014,inertial,1
82.81204782343872,0.5954545454545455,4.956410288210772,inertial,1
133.50836079462616,0.5954545454545455,3.9914498380450794,inertial,1
216.0493289075432,0.5954545454545455,3.8122266031370766,inertial,2
328.9740898714339,0.5954545454545455,3.7918436467550185,inertial,2
518.3100029246935,0.5954545454545455,3.794262626627063,inertial,2
880.7490466457505,0.5954545454545455,3.655309018811488,inertial,2
1395.46130932016,0.5954545454545455,3.3029132005556034,inertial,2
2314.3216709327457,0.5954545454545455,3.3054746861833038,inertial,2
3460.6567908738884,0.5954545454545455,3.3720856462377102,inertial,2
5556.102543421757,0.5954545454545455,3.371950868468467,inertial,2
9639.792139202342,0.5954545454545455,3.531205621185446,inertial,2
14774.597260644325,0.5954545454545455,3.333335819699753,inertial,2
23375.12873943819,0.5954545454545455,3.252813583966065,inertial,2
38097.57961308205,0.5954545454545455,3.329861739096881,inertial,2
59523.42625587673,0.5954545454545455,3.400763779219863,inertial,2
90521.9187995324,0.5954545454545455,3.699221071962676,inertial,2
156549.1044275281,0.5954545454545455,3.128171311377476,inertial,2
246223.46032986656,0.5954545454545455,3.169588732498886,inertial,2
385650.8572221404,0.5954545454545455,3.2067235640916434,inertial,2
646898.0523047792,0.5954545454545455,3.046313613901764,inertial,2
989424.5157519548,0.5954545454545455,3.087918310374421,inertial,2
9.993866995066005e-07,0.6590909090909091,59965294.03978297,viscous,0
1.5313057369181603e-06,0.6590909090909091,42730109.79395616,viscous,0
2.673926713166898e-06,0.6590909090909091,22137671.177060843,viscous,0
4.139707036273484e-06,0.6590909090909091,14599286.05021125,viscous,0
6.557390855653571e-06,0.6590909090909091,10024697.763446486,viscous,0
1.031452133363026e-05,0.6590909090909091,6456541.654604338,viscous,0
1.6465849440412946e-05,0.6590909090909091,3680586.821641574,viscous,0
2.807659372456794e-05,0.6590909090909091,2198693.6647992157,viscous,0
3.986986938444763e-05,0.6590909090909091,1544435.487135794,viscous,0
6.513395069106645e-05,0.6590909090909091,860246.756547759,viscous,0
0.0001051034004777,0.6590909090909091,588840.9440344297,viscous,0
0.0001670252970317,0.6590909090909091,339879.3254911818,viscous,0
0.0002727282438366,0.6590909090909091,227820.2929599297,viscous,0
0.0004315139093226,0.6590909090909091,132182.8673287742,viscous,0
0.0006594015667874,0.6590909090909091,88825.41855820686,viscous,0
0.0011530491302747,0.6590909090909091,55521.590284641024,viscous,0
0.0018387708521994,0.6590909090909091,32826.59039383931,viscous,0
0.0028794690601882,0.6590909090909091,22531.52920842007,viscous,0
0.0044637421018147,0.6590909090909091,13893.302869101964,viscous,0
0.0069188064279958,0.6590909090909091,9107.936707072437,viscous,0
0.0115324092316677,0.6590909090909091,4985.2800957907375,viscous,0
0.0191097746737337,0.6590909090909091,3015.9952966745727,viscous,0
0.0290587281306554,0.6590909090909091,2264.952599338927,viscous,0
0.0461676335370859,0.6590909090909091,1278.3079908593909,viscous,0
0.0745510771118692,0.6590909090909091,851.5827970273768,viscous,0
0.1150339342169743,0.6590909090909091,565.6721820049804,viscous,0
0.1927369472835818,0.6590909090909091,312.99829357443974,viscous,0
0.3018858171537654,0.6590909090909091,202.29962636711497,viscous,0
0.5176935666110791,0.6590909090909091,120.97861032900428,viscous,0
0.7694052988839012,0.6590909090909091,79.82187230092877,viscous,0
1.284275553656932,0.6590909090909091,49.70580031439738,viscous,0
2.00323679516189,0.6590909090909091,33.475361326515014,viscous,0
3.2597111268015477,0.6590909090909091,19.673508768618184,viscous,0
4.863123275177244,0.6590909090909091,14.974166778582,viscous,0
8.69870432770022,0.6590909090909091,8.718194539615729,viscous,1
13.08599799665746,0.6590909090909091,7.20853920380905,viscous,1
22.1156292760839,0.6590909090909091,4.85269981714935,viscous,1
34.8101738716534,0.6590909090909091,3.9794609772582135,inertial,1
52.67104418543872,0.6590909090909091,2.9286760980092432,inertial,1
83.24431974225132,0.6590909090909091,2.867619606860715,inertial,1
138.37435902761993,0.6590909090909091,2.461162895547861,inertial,1
212.7199489324566,0.6590909090909091,2.1877175138689,inertial,2
331.49737370008813,0.6590909090909091,2.2535996614518736,inertial,2
531.1849531092613,0.6590909090909091,2.196693421029665,inertial,2
868.4719211495958,0.6590909090909091,2.1084268277802454,inertial,2
1514.375018292198,0.6590909090909091,2.129064533036328,inertial,2
2246.239754818862,0.6590909090909091,2.092617849271953,inertial,2
3468.3426627469075,0.6590909090909091,2.246795403000338,inertial,2
5939.609923711368,0.6590909090909091,2.039012444039512,inertial,2
9312.9881963083,0.6590909090909091,2.021240851665441,inertial,2
14950.461810752424,0.6590909090909091,1.952209348066594,inertial,2
23788.45230594365,0.6590909090909091,2.248917220039008,inertial,2
38201.96578556652,0.6590909090909091,2.0246926427332106,inertial,2
61949.15869483425,0.6590909090909091,2.298269607478307,inertial,2
98304.65106122415,0.6590909090909091,2.0945037892754126,inertial,2
149964.58436710708,0.6590909090909091,2.130026776132912,inertial,2
259941.37009232055,0.6590909090909091,1.8840546161030047,inertial,2
403601.9734339828,0.6590909090909091,2.0993331737355074,inertial,2
655129.9333764976,0.6590909090909091,2.0705320808636807,inertial,2
937150.2335093308,0.6590909090909091,2.301959729473748,inertial,2
9.658164368169e-07,0.6590909090909091,65617036.910244696,viscous,0
1.5912108754438635e-06,0.6590909090909091,38189602.65109731,viscous,0
2.5619623281557456e-06,0.6590909090909091,23126314.50520232,viscous,0
4.098269006800792e-06,0.6590909090909091,15087355.97507188,viscous,0
6.668117485492665e-06,0.6590909090909091,9188489.504717289,viscous,0
1.0497873614297873e-05,0.6590909090909091,6198297.774541771,viscous,0
1.6165408742155955e-05,0.6590909090909091,3779802.999867704,viscous,0
2.6912910561513623e-05,0.6590909090909091,2382628.913080884,viscous,0
4.229511818590711e-05,0.6590909090909091,1446772.2807778344,viscous,0
6.699065407175222e-05,0.6590909090909091,967054.73330121,viscous,0
0.0001070813425543,0.6590909090909091,588438.6406880784,viscous,0
0.0001721713250231,0.6590909090909091,354196.2684776097,viscous,0
0.0002659150654786,0.6590909090909091,229628.05971171465,viscous,0
0.0004402319340169,0.6590909090909091,128422.60790499674,viscous,0
0.0006883519575142,0.6590909090909091,86472.27032979942,viscous,0
0.0010738168601737,0.6590909090909091,53356.56040197134,viscous,0
0.0018766530335346,0.6590909090909091,30818.435044642672,viscous,0
0.0027955393065056,0.6590909090909091,20314.20525669873,viscous,0
0.0047534431582838,0.6590909090909091,13413.231936826944,viscous,0
0.0073884403478476,0.6590909090909091,8277.872812021616,viscous,0
0.0115182915859503,0.6590909090909091,5213.623699084361,viscous,0
0.018297973326266,0.6590909090909091,3441.0852668431958,viscous,0
0.0304505230631912,0.6590909090909091,2095.113297005482,viscous,0
0.0506594903002861,0.6590909090909091,1247.3257603052866,viscous,0
0.0775573743513035,0.6590909090909091,827.6668439132054,viscous,0
0.1160526793291549,0.6590909090909091,526.867575442345,viscous,0
0.1855365357290982,0.6590909090909091,357.3562938888123,viscous,0
0.3055639271787996,0.6590909090909091,220.01438406473525,viscous,0
0.5113822656936318,0.6590909090909091,117.85006601709192,viscous,0
0.7528011292057322,0.6590909090909091,78.43164095820865,viscous,0
1.3038518329305402,0.6590909090909091,48.004931149573736,viscous,0
1.9310135776118529,0.6590909090909091,33.23983293225017,viscous,0
3.392568009176128,0.6590909090909091,21.70958958854006,viscous,0
5.078092945682418,0.6590909090909091,14.292575582487505,viscous,0
8.379876151103756,0.6590909090909091,8.683180288993745,viscous,1
12.933042625695602,0.6590909090909091,6.655389453211948,viscous,1
21.247029816724925,0.6590909090909091,4.824761370543654,viscous,1
32.152696787140854,0.6590909090909091,4.0424443008399615,inertial,1
52.53502602323011,0.6590909090909091,3.049628156644771,inertial,1
82.45896849694992,0.6590909090909091,2.790842195551914,inertial,1
142.72458934122574,0.6590909090909091,2.4885256958435003,inertial,1
225.4055576578314,0.6590909090909091,2.10380383447505,inertial,2
339.97431331378664,0.6590909090909091,2.1248759405445896,inertial,2
552.3133971609552,0.6590909090909091,2.280105278587344,inertial,2
875.0496927964408,0.6590909090909091,2.0234035455328887,inertial,2
1461.807927778783,0.6590909090909091,2.045911587679357,inertial,2
2288.143817468345,0.6590909090909091,2.0413218529503685,inertial,2
3681.794882537731,0.6590909090909091,2.060370124085895,inertial,2
5930.234185884726,0.6590909090909091,2.160032595522572,inertial,2
9886.492628674208,0.6590909090909091,2.0815239926312192,inertial,2
14347.759718823096,0.6590909090909091,1.970202722258514,inertial,2
23179.23030360236,0.6590909090909091,2.1258746833746245,inertial,2
36895.285769303584,0.6590909090909091,2.2499271155624045,inertial,2
60571.86268839602,0.6590909090909091,1.9853378832195243,inertial,2
94846.01886102864,0.6590909090909091,2.0188878356850872,inertial,2
154441.2445030929,0.6590909090909091,1.979963225096976,inertial,2
254995.7894291088,0.6590909090909091,2.0471669999086872,inertial,2
389160.59729639685,0.6590909090909091,2.182323966086279,inertial,2
612150.8430632123,0.6590909090909091,2.0836828739562607,inertial,2
1055238.084437629,0.6590909090909091,2.127063985622553,inertial,2
1.0088536520604218e-06,0.7227272727272727,29567138.201100323,viscous,1
1.5503724467647403e-06,0.7227272727272727,21504093.00445801,viscous,1
2.5391808916726085e-06,0.7227272727272727,13228268.4793584,viscous,1
3.992630683826471e-06,0.7227272727272727,8146557.426970069,viscous,1
6.469702099745537e-06,0.7227272727272727,4821124.784462078,viscous,1
1.0784535590537444e-05,0.7227272727272727,2895801.496716225,viscous,1
1.7013576812182173e-05,0.7227272727272727,1660536.1546838256,viscous,1
2.616534163627204e-05,0.7227272727272727,1293171.6083884058,viscous,1
4.20855748553324e-05,0.7227272727272727,737511.3305017551,viscous,1
6.735713478463172e-05,0.7227272727272727,439645.333196678,viscous,1
0.0001033790315666,0.7227272727272727,279099.500615014,viscous,1
0.0001816394027364,0.7227272727272727,167516.93220409812,viscous,1
0.0002661884302727,0.7227272727272727,109689.83801220582,viscous,1
0.0004523218355111,0.7227272727272727,64413.344499838895,viscous,1
0.0006907327082638,0.7227272727272727,41825.14418004514,viscous,1
0.0010825362756429,0.7227272727272727,30645.624066141056,viscous,1
0.0017881405892217,0.7227272727272727,16812.48136766809,viscous,1
0.0028170264907374,0.7227272727272727,11238.633218082898,viscous,1
0.004590054571122,0.7227272727272727,6754.549255648687,viscous,1
0.0073483525162573,0.7227272727272727,4084.767792375945,viscous,1
0.0115220881606724,0.7227272727272727,2432.140283855344,viscous,1
0.0183983613192645,0.7227272727272727,1851.4851392937333,viscous,1
0.0287361020072653,0.7227272727272727,1064.56971797264,viscous,1
0.0481216170496407,0.7227272727272727,675.2248483374241,viscous,1
0.0824119476437283,0.7227272727272727,364.6524217412576,viscous,1
0.1183908474207076,0.7227272727272727,273.428330059254,viscous,1
0.1953938323140993,0.7227272727272727,174.2590252033774,viscous,1
0.3169390269531053,0.7227272727272727,94.45764394010764,viscous,1
0.492440005918413,0.7227272727272727,64.67281588588409,viscous,1
0.8032088351880678,0.7227272727272727,37.15024636096717,viscous,1
1.192956880364701,0.7227272727272727,24.820015832336857,viscous,1
2.0564853625747457,0.7227272727272727,16.01661346225538,viscous,1
3.051888974583732,0.7227272727272727,10.988038494621682,viscous,1
4.859900251076968,0.7227272727272727,7.472094703441001,viscous,1
8.016404261052546,0.7227272727272727,4.955826920965724,viscous,1
13.108259248882645,0.7227272727272727,3.648956344800483,viscous,1
21.0285745938947,0.7227272727272727,2.920708026396059,viscous,1
36.033490209290825,0.7227272727272727,2.225947377729228,inertial,1
53.25285183750604,0.7227272727272727,1.9302169866113008,inertial,1
83.70048125549859,0.7227272727272727,1.5835619736777486,inertial,1
133.1195738693538,0.7227272727272727,1.5371353713727516,inertial,2
226.5266683573781,0.7227272727272727,1.587258140158183,inertial,2
362.7660163810096,0.7227272727272727,1.4181791628272191,inertial,2
545.4998271239599,0.7227272727272727,1.3465018119302246,inertial,2
904.134795726271,0.7227272727272727,1.3110995054316696,inertial,2
1502.4958782449085,0.7227272727272727,1.2532355399135562,inertial,2
2221.4053838279424,0.7227272727272727,1.3240249462570652,inertial,2
3850.06715429476,0.7227272727272727,1.181221395255479,inertial,2
5645.324965620548,0.7227272727272727,1.3766160477280922,inertial,2
9062.661410417695,0.7227272727272727,1.4284727680764848,inertial,2
14414.118286975869,0.7227272727272727,1.358384188692534,inertial,2
23535.99191404513,0.7227272727272727,1.3165561608606786,inertial,2
36540.52736817501,0.7227272727272727,1.1869321570449147,inertial,2
61626.21913108886,0.7227272727272727,1.2522630262310157,inertial,2
93558.0901563013,0.7227272727272727,1.2165530487347176,inertial,2
148876.1331346235,0.7227272727272727,1.375549236445275,inertial,2
238676.43475598437,0.7227272727272727,1.2510811106833255,inertial,2
415761.1877755743,0.7227272727272727,1.257937537585247,inertial,2
625945.4308126984,0.7227272727272727,1.309247639284151,inertial,2
991159.337820657,0.7227272727272727,1.2419090898098837,inertial,2
1.0391120441808176e-06,0.7227272727272727,29872042.100646093,viscous,1
1.5674303890752555e-06,0.7227272727272727,18184972.01411461,viscous,1
2.464316831658873e-06,0.7227272727272727,11777090.65247339,viscous,1
3.820142232014441e-06,0.7227272727272727,8479974.035641363,viscous,1
6.529645069474428e-06,0.7227272727272727,4805582.880379716,viscous,1
9.96466892760886e-06,0.7227272727272727,2992165.1833495125,viscous,1
1.6489624504710688e-05,0.7227272727272727,1859572.7922357577,viscous,1
2.636581181102245e-05,0.7227272727272727,1088700.398252758,viscous,1
4.378689672722032e-05,0.7227272727272727,722873.8123163828,viscous,1
6.783968355147577e-05,0.7227272727272727,474148.4502129632,viscous,1
0.0001121084852625,0.7227272727272727,292155.5182579421,viscous,1
0.0001735450242677,0.7227272727272727,173275.65705927217,viscous,1
0.0002719108740156,0.7227272727272727,117466.35918018672,viscous,1
0.0004314480660268,0.7227272727272727,67643.27508151997,viscous,1
0.0007156172038399,0.7227272727272727,43819.90505967061,viscous,1
0.0011458847969555,0.7227272727272727,25551.810794351528,viscous,1
0.0018119889435971,0.7227272727272727,17649.61474614313,viscous,1
0.0028273233109064,0.7227272727272727,10661.931181898875,viscous,1
0.0045408269892467,0.7227272727272727,7259.716462677729,viscous,1
0.0075187088186919,0.7227272727272727,3800.723168488958,viscous,1
0.0111681950560436,0.7227272727272727,2826.963858799781,viscous,1
0.0185528210551341,0.7227272727272727,1692.2940986815331,viscous,1
0.0300633915345469,0.7227272727272727,1070.080592199202,viscous,1
0.0453716872486211,0.7227272727272727,656.3400812411962,viscous,1
0.0766701110700344,0.7227272727272727,404.4327990118448,viscous,1
0.1181388154521875,0.7227272727272727,253.1022388291485,viscous,1
0.1907667777771898,0.7227272727272727,161.7788585060886,viscous,1
0.3167035703284676,0.7227272727272727,96.4043534371415,viscous,1
0.4930842587378991,0.7227272727272727,56.951456479711474,viscous,1
0.7664434969501687,0.7227272727272727,45.136057792904914,viscous,1
1.2004781876029915,0.7227272727272727,28.619124377585383,viscous,1
2.000799466559777,0.7227272727272727,15.00556466470365,viscous,1
3.3687323521682644,0.7227272727272727,11.03996890975647,viscous,1
5.073500050111219,0.7227272727272727,7.63023882636817,viscous,1
8.139867701511298,0.7227272727272727,5.051078500475932,viscous,1
13.207188172133948,0.7227272727272727,3.557007847424176,viscous,1
21.3238619566198,0.7227272727272727,2.7708537299260128,viscous,1
33.00738722802405,0.7227272727272727,2.2438030201013297,inertial,1
52.72673879605333,0.7227272727272727,1.877233670331384,inertial,1
84.28101517081852,0.7227272727272727,1.6558403749648758,inertial,1
143.36652895379896,0.7227272727272727,1.4502291223655133,inertial,2
208.89123173751557,0.7227272727272727,1.5503690260253205,inertial,2
351.70868362055853,0.7227272727272727,1.3282866390204138,inertial,2
552.726216526301,0.7227272727272727,1.2807476867524428,inertial,2
914.895632889455,0.7227272727272727,1.3666252875213691,inertial,2
1447.8778961891494,0.7227272727272727,1.32091354465247,inertial,2
2134.138252329284,0.7227272727272727,1.224775898851746,inertial,2
3656.178903646088,0.7227272727272727,1.1328810044292208,inertial,2
5776.692579309196,0.7227272727272727,1.2261414905256456,inertial,2
9426.549962246972,0.7227272727272727,1.275987129063943,inertial,2
15250.637359613978,0.7227272727272727,1.3092730179506833,inertial,2
23679.00065792813,0.7227272727272727,1.225523797233657,inertial,2
38410.45910605095,0.7227272727272727,1.448624986058222,inertial,2
57197.35149881417,0.7227272727272727,1.2217213966007487,inertial,2
101095.54911740772,0.7227272727272727,1.318977425797926,inertial,2
152259.7316175945,0.7227272727272727,1.336811281509515,inertial,2
247834.9168569221,0.7227272727272727,1.2442051991699314,inertial,2
384161.0124801191,0.7227272727272727,1.3415930686077426,inertial,2
632532.7695050566,0.7227272727272727,1.356562375354121,inertial,2
1019807.0292882026,0.7227272727272727,1.2465200101229552,inertial,2
1.0467849190601348e-06,0.7863636363636363,12843035.590214444,viscous,1
1.575737693584106e-06,0.7863636363636363,8591906.872827763,viscous,1
2.4463799939689106e-06,0.7863636363636363,5936998.476849881,viscous,1
3.948680918973974e-06,0.7863636363636363,3445574.5045506344,viscous,1
6.696417988784087e-06,0.7863636363636363,2195415.9526973385,viscous,1
1.020593315015262e-05,0.7863636363636363,1292156.6102129016,viscous,1
1.6556963047152057e-05,0.7863636363636363,785043.7179479954,viscous,1
2.573736987048198e-05,0.7863636363636363,536521.7563594833,viscous,1
4.217532049851685e-05,0.7863636363636363,324681.3059996536,viscous,1
6.739300162804236e-05,0.7863636363636363,223856.01535680145,viscous,1
0.0001101714405326,0.7863636363636363,136916.07759803653,viscous,1
0.0001774035696491,0.7863636363636363,80287.99589407137,viscous,1
0.000265988611329,0.7863636363636363,49511.01734656344,viscous,1
0.0004403516159697,0.7863636363636363,31326.3210077067,viscous,1
0.0006843552760553,0.7863636363636363,20999.19176676748,viscous,1
0.0011662610795645,0.7863636363636363,12031.637036509475,viscous,1
0.0018003445378846,0.7863636363636363,7609.939884542277,viscous,1
0.0028097265187237,0.7863636363636363,5531.351528835622,viscous,1
0.0044121206318395,0.7863636363636363,3166.122018242469,viscous,1
0.0072207293130569,0.7863636363636363,1939.881645531512,viscous,1
0.0120622719148793,0.7863636363636363,1227.460421712063,viscous,1
0.0185934912892667,0.7863636363636363,801.7658518024432,viscous,1
0.0291466774552329,0.7863636363636363,492.4888901074077,viscous,1
0.0502517359736207,0.7863636363636363,272.9406942719196,viscous,1
0.0765646625834903,0.7863636363636363,199.01980923889204,viscous,1
0.1185138924193844,0.7863636363636363,119.95009591290014,viscous,1
0.1923242782350401,0.7863636363636363,69.95530456260178,viscous,1
0.31390083778116,0.7863636363636363,43.735135192858486,viscous,1
0.5205803905312358,0.7863636363636363,27.84238587779677,viscous,1
0.7862616277274453,0.7863636363636363,18.7132900117731,viscous,1
1.267751447327608,0.7863636363636363,11.756634200167694,viscous,1
2.022229151434796,0.7863636363636363,7.511934183865208,viscous,1
3.1766360611114144,0.7863636363636363,5.339771250389488,viscous,1
4.83092452200929,0.7863636363636363,3.538869432203112,viscous,1
8.229353184689533,0.7863636363636363,2.5224926842636832,viscous,1
12.98840336155815,0.7863636363636363,1.865481165102047,viscous,1
20.77211797912222,0.7863636363636363,1.318117569042526,inertial,1
34.488711372569256,0.7863636363636363,1.192951150150874,inertial,1
52.040362509458376,0.7863636363636363,1.1189433044294563,inertial,1
87.30323836519804,0.7863636363636363,0.9014782449154486,inertial,2
141.2571680177127,0.7863636363636363,0.8922476992436735,inertial,2
223.7599328553005,0.7863636363636363,0.8071174356798111,inertial,2
342.8629802383926,0.7863636363636363,0.7772846010237495,inertial,2
547.9152024867042,0.7863636363636363,0.7077697930904122,inertial,2
918.9095204903108,0.7863636363636363,0.7392293624141565,inertial,2
1445.3234909446298,0.7863636363636363,0.7296595364739663,inertial,2
2277.4773161460275,0.7863636363636363,0.7301789061292185,inertial,2
3622.9557854899926,0.7863636363636363,0.7133383028589153,inertial,2
5688.526989590144,0.7863636363636363,0.7971914802014947,inertial,2
9308.688840117362,0.7863636363636363,0.7769814696952,inertial,2
14398.16366220806,0.7863636363636363,0.6897597622183285,inertial,2
22974.510725434728,0.7863636363636363,0.7500562220884746,inertial,2
39404.34171276969,0.7863636363636363,0.7914286876897917,inertial,2
60783.2829206682,0.7863636363636363,0.7470312551598981,inertial,2
94091.29491078905,0.7863636363636363,0.7940327145938451,inertial,2
151912.42057501365,0.7863636363636363,0.7561008663371942,inertial,2
259906.96463793537,0.7863636363636363,0.7320717014644744,inertial,2
388643.44292063056,0.7863636363636363,0.7593490825639045,inertial,2
613937.3540840321,0.7863636363636363,0.716480101583303,inertial,2
1038908.3730722116,0.7863636363636363,0.7164398463906144,inertial,2
9.731389203780145e-07,0.7863636363636363,14654171.021838317,viscous,1
1.5388114314834329e-06,0.7863636363636363,9078264.464999735,viscous,1
2.5318415718532186e-06,0.7863636363636363,5495331.7791058,viscous,1
4.058304086852713e-06,0.7863636363636363,3233280.5559534053,viscous,1
6.4032423375766165e-06,0.7863636363636363,2344576.475847964,viscous,1
1.0767477681356324e-05,0.7863636363636363,1270124.159647222,viscous,1
1.7158286357262613e-05,0.7863636363636363,782868.6974293167,viscous,1
2.546584105641433e-05,0.7863636363636363,499815.3779939031,viscous,1
4.0984304941892754e-05,0.7863636363636363,351512.5705657047,viscous,1
6.702965197306198e-05,0.7863636363636363,228237.97114546903,viscous,1
0.0001108753956931,0.7863636363636363,124751.88544948385,viscous,1
0.0001715453894742,0.7863636363636363,81191.00183834776,viscous,1
0.0002842465168108,0.7863636363636363,48589.26836869413,viscous,1
0.0004404319849765,0.7863636363636363,30812.92813913984,viscous,1
0.0007317772120727,0.7863636363636363,18907.277034016704,viscous,1
0.0011026062551457,0.7863636363636363,11834.98214261739,viscous,1
0.0018485294180392,0.7863636363636363,7395.033805998305,viscous,1
0.0028622663304902,0.7863636363636363,4819.660481501392,viscous,1
0.0045560327080186,0.7863636363636363,2799.252463134394,viscous,1
0.0071480013771742,0.7863636363636363,1866.4909562096132,viscous,1
0.0124789648942043,0.7863636363636363,1207.634372352643,viscous,1
0.018918821099623,0.7863636363636363,843.5777705884796,viscous,1
0.0309897657005543,0.7863636363636363,425.48779998378745,viscous,1
0.045837520972217,0.7863636363636363,312.07041564877665,viscous,1
0.0759367599945644,0.7863636363636363,188.15194276628557,viscous,1
0.1185762935760718,0.7863636363636363,131.0542992969912,viscous,1
0.1921148755738994,0.7863636363636363,78.31923891143681,viscous,1
0.3239959600015249,0.7863636363636363,42.94775656275581,viscous,1
0.5039933759544873,0.7863636363636363,31.08344703675383,viscous,1
0.8266169796622886,0.7863636363636363,18.482749130300547,viscous,1
1.2806302713454651,0.7863636363636363,11.80911210137014,viscous,1
2.0970814555496475,0.7863636363636363,7.703808631403323,viscous,1
3.23663664358975,0.7863636363636363,4.999169086625548,viscous,1
4.945849094463607,0.7863636363636363,3.584245979936271,viscous,1
8.70053470726671,0.7863636363636363,2.3299995611642603,viscous,1
12.89109122749942,0.7863636363636363,1.8387413764673888,viscous,1
20.8574142237485,0.7863636363636363,1.4040539101258818,inertial,1
34.18254272008947,0.7863636363636363,1.2001200241192045,inertial,1
55.49131128835807,0.7863636363636363,1.0537888921875265,inertial,1
86.02666042590323,0.7863636363636363,0.8394336038172288,inertial,2
137.4554045172219,0.7863636363636363,0.8432848935542342,inertial,2
225.4366845309023,0.7863636363636363,0.8343625889473013,inertial,2
340.7507809569013,0.7863636363636363,0.7884602308296039,inertial,2
537.1662723185073,0.7863636363636363,0.7735906643943196,inertial,2
897.9642759565909,0.7863636363636363,0.8321622724515657,inertial,2
1443.1633463668688,0.7863636363636363,0.8107765720818632,inertial,2
2330.999967842828,0.7863636363636363,0.762454380858209,inertial,2
3786.647084750661,0.7863636363636363,0.7220813761170178,inertial,2
5811.916869125409,0.7863636363636363,0.7512638905078086,inertial,2
8719.553197995701,0.7863636363636363,0.8371025473860263,inertial,2
13914.382388529466,0.7863636363636363,0.7968621086534328,inertial,2
24902.579585607054,0.7863636363636363,0.7616429450243085,inertial,2
37563.671011421575,0.7863636363636363,0.6995569364235679,inertial,2
59759.41300260445,0.7863636363636363,0.8269558199309034,inertial,2
94677.81783637524,0.7863636363636363,0.7324334043319489,inertial,2
143307.57764176792,0.7863636363636363,0.8200051971274961,inertial,2
248425.1904202432,0.7863636363636363,0.7573849982384147,inertial,2
404395.7635913115,0.7863636363636363,0.7487537738983144,inertial,2
619809.5980595471,0.7863636363636363,0.8550240236457936,inertial,2
973470.2930370276,0.7863636363636363,0.7801095879422468,inertial,2
1.0067282382507094e-06,0.85,5485556.727049472,viscous,1
1.5976129425138524e-06,0.85,3222342.5579982125,viscous,1
2.540903575519306e-06,0.85,2136799.1949616293,viscous,1
3.994424213836238e-06,0.85,1319662.4483145955,viscous,1
6.316958860583712e-06,0.85,835473.5080051547,viscous,1
