filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,regime_true,steps,converged,stalled
ergun_comb_phi0.532_d6_Re3.1e-01,,,0.008515716753063297,0.008935637799580209,0.1666567055,1.0,6,0.5318181818181817,639.9136066830666,0.3217021879595553,684.927245309744,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re5.0e-01,,,0.014511506706336733,0.014171965006771784,0.1666567055,1.0,6,0.5318181818181817,433.51448652210456,0.5102212346363147,433.8695746982303,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re7.9e-01,,,0.021254691190298856,0.021027597657386144,0.1666567055,1.0,6,0.5318181818181817,288.42090326120194,0.7570387616015659,294.19088427945263,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re1.3e+00,,,0.036929894990255875,0.03639568850757465,0.1666567055,1.0,6,0.5318181818181817,167.27438591030491,1.3103231003534261,172.2687189287061,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re2.0e+00,,,0.05655054843678093,0.054073384030053497,0.1666567055,1.0,6,0.5318181818181817,116.04354097727014,1.9467581769778892,117.7313092860385,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re3.2e+00,,,0.08959101092974925,0.08739519486354752,0.1666567055,1.0,6,0.5318181818181817,70.3785925460864,3.1464150668770126,74.91986927630418,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re5.2e+00,,,0.17251064349916834,0.1449561199505088,0.1666567055,1.0,6,0.5318181818181817,49.25995765360897,5.21873222618728,47.33277237646503,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re8.2e+00,,,0.28056710358485865,0.2247694909295083,0.1666567055,1.0,6,0.5318181818181817,33.32063545588811,8.092185319102265,32.45958387044227,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re1.3e+01,,,0.480890638733007,0.360805458215947,0.1666567055,1.0,6,0.5318181818181817,22.16416505203596,12.989772855528347,22.274945001549572,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re2.1e+01,,,0.9731178657919481,0.5852120093599233,0.1666567055,1.0,6,0.5318181818181817,17.04865948498406,21.06889156139919,15.822095318157583,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re3.4e+01,,,1.6824616454490187,0.9456015408647106,0.1666567055,1.0,6,0.5318181818181817,11.289639660783118,34.0436901603594,11.867945573233833,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re5.4e+01,,,3.5613765170102436,1.510795751991412,0.1666567055,1.0,6,0.5318181818181817,9.361762754748371,54.39189791225335,9.46587299822261,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re8.6e+01,,,7.053012554440408,2.343143028164009,0.1666567055,1.0,6,0.5318181818181817,7.707762225903413,84.35819084989684,8.038286754511827,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re1.4e+02,,,16.844412879330104,3.7924740840102884,0.1666567055,1.0,6,0.5318181818181817,7.026869450123816,136.53722744484307,7.0480283812597975,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re2.2e+02,,,36.03716102180413,5.989831775255895,0.1666567055,1.0,6,0.5318181818181817,6.0266028123776545,215.64683247344865,6.460720461690657,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re3.5e+02,,,86.70818370153522,9.200299348519245,0.1666567055,1.0,6,0.5318181818181817,6.146210399966681,331.2305732043615,6.10700499505832,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re5.6e+02,,,262.4182794380205,15.550918814041557,0.1666567055,1.0,6,0.5318181818181817,6.510783076045274,559.8665388489234,5.837503968350281,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re8.9e+02,,,603.1827907191499,24.575157710001804,0.1666567055,1.0,6,0.5318181818181817,5.992493415403812,884.7585569247367,5.694133216703562,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re1.4e+03,,,1555.7277666639882,40.90590696759249,0.1666567055,1.0,6,0.5318181818181817,5.578440443915051,1472.7006697342579,5.595499336845602,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re2.3e+03,,,3609.7855855519915,63.18360086418529,0.1666567055,1.0,6,0.5318181818181817,5.425301908623145,2274.7455858300987,5.543165547844141,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re3.6e+03,,,9594.775255301427,106.19934333482144,0.1666567055,1.0,6,0.5318181818181817,5.104372897803991,3823.4048734926455,5.504242793510103,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re5.8e+03,,,25281.589090853722,160.6448706802715,0.1666567055,1.0,6,0.5318181818181817,5.877895925617918,5783.561010580694,5.484866269982526,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re9.2e+03,,,58108.66893650245,256.07683364324083,0.1666567055,1.0,6,0.5318181818181817,5.316815566295707,9219.317022077128,5.470781198720337,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re1.5e+04,,,159595.1142795866,413.2351509424206,0.1666567055,1.0,6,0.5318181818181817,5.607590986452914,14877.354608780044,5.461763989046484,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re2.4e+04,,,409963.42059893796,666.7238942530912,0.1666567055,1.0,6,0.5318181818181817,5.533556121126843,24003.49480998559,5.4561777727442795,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re3.8e+04,,,1092522.4178200117,1070.8177005762914,0.1666567055,1.0,6,0.5318181818181817,5.71676743111587,38551.74134267132,5.452741220278015,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re6.0e+04,,,2332951.602447109,1617.7490918615779,0.1666567055,1.0,6,0.5318181818181817,5.348532638379058,58242.44828342336,5.4508242804073115,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re9.6e+04,,,6996896.843117966,2741.9116306306587,0.1666567055,1.0,6,0.5318181818181817,5.584056629343441,98714.7185852894,5.449285534763396,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re1.5e+05,,,17340623.39812518,4297.033959393537,0.1666567055,1.0,6,0.5318181818181817,5.634798429928806,154702.46864061058,5.448484143389422,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re2.5e+05,,,42782245.25096185,7013.059181834406,0.1666567055,1.0,6,0.5318181818181817,5.219150443569856,252485.22083023196,5.447936926043997,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re3.9e+05,,,94366643.19211133,10493.158315475805,0.1666567055,1.0,6,0.5318181818181817,5.142298776905167,377776.2779119309,5.447649794945649,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re6.3e+05,,,291163916.6135723,18386.4577872592,0.1666567055,1.0,6,0.5318181818181817,5.167644924226939,661952.0432290989,5.447401392062692,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d6_Re1.0e+06,,,684277138.556011,27581.32623544817,0.1666567055,1.0,6,0.5318181818181817,5.3970071151608865,992987.0923356818,5.447291305413741,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.0e-06,,,5.740672204079459e-09,1.718922532493013e-08,0.1666567055,1.0,10,0.5318181818181817,194289862.06584734,1.0314151640859196e-06,211932374.0090324,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.6e-06,,,1.0292591237141495e-08,2.6588938766038116e-08,0.1666567055,1.0,10,0.5318181818181817,145587040.48554844,1.595431680127513e-06,137010108.3666661,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re2.6e-06,,,1.6348202924141156e-08,4.396714825270374e-08,0.1666567055,1.0,10,0.5318181818181817,84569434.03636754,2.6381865716590527e-06,82856260.21073253,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re4.1e-06,,,2.6804876028945056e-08,6.738954928240136e-08,0.1666567055,1.0,10,0.5318181818181817,59024008.3808455,4.043614631659772e-06,54058138.72811745,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re6.5e-06,,,3.9477903345796195e-08,1.0318072887057646e-07,0.1666567055,1.0,10,0.5318181818181817,37081466.09694621,6.191213762507531e-06,35306532.903639,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.0e-05,,,6.602080564742134e-08,1.7595147443950002e-07,0.1666567055,1.0,10,0.5318181818181817,21325292.598273307,1.055771946958954e-05,20704311.83871951,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.7e-05,,,1.0269142077921941e-07,2.790133314496769e-07,0.1666567055,1.0,10,0.5318181818181817,13191198.42751844,1.6741800494170747e-05,13056561.626411784,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re2.7e-05,,,1.5634879226383783e-07,4.546515632002565e-07,0.1666567055,1.0,10,0.5318181818181817,7563749.78440691,2.7280724279063377e-05,8012632.108277896,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re4.2e-05,,,2.498515125134236e-07,6.802997595954531e-07,0.1666567055,1.0,10,0.5318181818181817,5398602.455256773,4.08204252900855e-05,5354929.04578596,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re6.8e-05,,,4.1497209784544635e-07,1.1298238311134886e-06,0.1666567055,1.0,10,0.5318181818181817,3250853.769249918,6.779348167982887e-05,3224360.5514128874,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.1e-04,,,6.688332671814889e-07,1.8899163643975833e-06,0.1666567055,1.0,10,0.5318181818181817,1872546.8633318678,0.00011340175954681782,1927579.23048507,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.7e-04,,,1.0932095565548698e-06,2.9437419423573443e-06,0.1666567055,1.0,10,0.5318181818181817,1261548.4899584185,0.00017663507348987794,1237530.1038488022,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re2.8e-04,,,1.676266297736834e-06,4.935535820661238e-06,0.1666567055,1.0,10,0.5318181818181817,688136.1873440396,0.0002961498492277131,738112.3860599406,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re4.4e-04,,,2.572266552002895e-06,7.2239836208073826e-06,0.1666567055,1.0,10,0.5318181818181817,492904.139287252,0.0004334649241465644,504291.3685348939,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re7.0e-04,,,4.267205434561567e-06,1.2203554246924543e-05,0.1666567055,1.0,10,0.5318181818181817,286530.5143852532,0.0007322570196207643,298521.2042962242,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.1e-03,,,7.7703428057961e-06,1.969116062693998e-05,0.1666567055,1.0,10,0.5318181818181817,200399.92254649068,0.0011815402547328034,185009.94253365172,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.8e-03,,,1.1436919000417148e-05,3.0714114887206015e-05,0.1666567055,1.0,10,0.5318181818181817,121236.40126591225,0.0018429570412458452,118613.88655367013,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re2.9e-03,,,1.6773097457062877e-05,4.562204231576233e-05,0.1666567055,1.0,10,0.5318181818181817,80586.78395890309,0.0027374861502804833,79856.17386774567,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re4.6e-03,,,2.6171373720960165e-05,7.314754542568481e-05,0.1666567055,1.0,10,0.5318181818181817,48913.304554325885,0.004389115049780268,49808.25611496622,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re7.3e-03,,,4.4025262476031875e-05,0.0001227088081376453,0.1666567055,1.0,10,0.5318181818181817,29238.189609676858,0.007362968550800093,29693.2363354213,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.2e-02,,,7.257482731587408e-05,0.00020045056817182414,0.1666567055,1.0,10,0.5318181818181817,18062.23248715761,0.012027752953020193,18179.270523420146,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.9e-02,,,0.00010267403095106674,0.00029705236312689126,0.1666567055,1.0,10,0.5318181818181817,11635.75556447568,0.017824207086998445,12269.12071614937,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re3.0e-02,,,0.00017167002727288942,0.0004784114023935502,0.1666567055,1.0,10,0.5318181818181817,7500.5210131766125,0.02870639983901219,7620.1343855446385,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re4.8e-02,,,0.00030832880480982465,0.0008242206111028031,0.1666567055,1.0,10,0.5318181818181817,4538.654859128978,0.04945619251442619,4425.323482637762,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re7.6e-02,,,0.0004385056394180472,0.0012811563611413975,0.1666567055,1.0,10,0.5318181818181817,2671.59676224017,0.07687397619541912,2848.9354597488154,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.2e-01,,,0.0007937539254169337,0.0021748835012976074,0.1666567055,1.0,10,0.5318181818181817,1678.0847421466626,0.13050080971975098,1680.4578175787956,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.9e-01,,,0.0012198852963808831,0.0034789480262684457,0.1666567055,1.0,10,0.5318181818181817,1007.9131592389,0.20874935789898028,1052.5892559211593,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re3.1e-01,,,0.0021239356859243854,0.005081007527292384,0.1666567055,1.0,10,0.5318181818181817,822.7003561364196,0.3048786733212114,722.4216509746416,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re5.0e-01,,,0.0030091076904989193,0.007993410708949808,0.1666567055,1.0,10,0.5318181818181817,470.9485614256673,0.4796333087809544,461.19160495078734,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re7.9e-01,,,0.004654862340231979,0.013053334179811707,0.1666567055,1.0,10,0.5318181818181817,273.18945316314444,0.7832468631039696,284.52927244466247,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.3e+00,,,0.008047799763702127,0.02247367292217677,0.1666567055,1.0,10,0.5318181818181817,159.34155473191285,1.348500971188151,167.54577437279394,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re2.0e+00,,,0.013993182137374039,0.03456209584343221,0.1666567055,1.0,10,0.5318181818181817,117.14300124655756,2.0738496983808554,110.85020567341556,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re3.2e+00,,,0.018619578733430293,0.0521332470191148,0.1666567055,1.0,10,0.5318181818181817,68.50784413007418,3.1281817831875243,75.3248064968192,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re5.2e+00,,,0.031948094885804704,0.08137435077747397,0.1666567055,1.0,10,0.5318181818181817,48.24695313619617,4.882752874139467,50.214902829039794,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re8.2e+00,,,0.061688364990243126,0.13803146288838225,0.1666567055,1.0,10,0.5318181818181817,32.37778077423473,8.282382786474933,31.839265824876403,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.3e+01,,,0.1046141139674887,0.2177728845262131,0.1666567055,1.0,10,0.5318181818181817,22.05884016420919,13.067154056169262,22.17529353378426,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re2.1e+01,,,0.2097990997456673,0.3602030554647695,0.1666567055,1.0,10,0.5318181818181817,16.16995589698773,21.613475100452497,15.560681207684443,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re3.4e+01,,,0.3683405326477448,0.5651727932738744,0.1666567055,1.0,10,0.5318181818181817,11.531532231844283,33.91239443851087,11.89280472439225,viscous,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re5.4e+01,,,0.7946675315043639,0.9136234092000526,0.1666567055,1.0,10,0.5318181818181817,9.5203087175215,54.82068101964566,9.434439708754862,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re8.6e+01,,,1.5219046833588206,1.3940641593414516,0.1666567055,1.0,10,0.5318181818181817,7.83108485346473,83.64884900124535,8.060260250548446,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.4e+02,,,4.278850283517881,2.3627831276495694,0.1666567055,1.0,10,0.5318181818181817,7.66442129624428,141.7754611529609,6.988877185743509,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re2.2e+02,,,7.468367100477882,3.580173892890143,0.1666567055,1.0,10,0.5318181818181817,5.8266296501970976,214.82327291596096,6.46460644922659,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re3.5e+02,,,20.26656785742521,5.9135686279556126,0.1666567055,1.0,10,0.5318181818181817,5.7953667490508725,354.8353251202132,6.0631041399683205,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re5.6e+02,,,51.50415822651464,9.487004389101932,0.1666567055,1.0,10,0.5318181818181817,5.7224774574755894,569.2542859670253,5.831065221282461,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re8.9e+02,,,143.41626586319805,15.849822545922319,0.1666567055,1.0,10,0.5318181818181817,5.708862751087533,951.046193933212,5.676913065586025,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.4e+03,,,311.7541756173098,24.329224032776363,0.1666567055,1.0,10,0.5318181818181817,5.26690838331626,1459.8406922652364,5.596806865039486,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re2.3e+03,,,675.1887486767616,34.755449868520735,0.1666567055,1.0,10,0.5318181818181817,5.589582466935399,2085.4516332990115,5.55188791955842,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re3.6e+03,,,2116.7225535097227,60.891672092428124,0.1666567055,1.0,10,0.5318181818181817,5.708843494970029,3653.7186973510716,5.506897960682903,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re5.8e+03,,,4632.323929944732,94.91156597615674,0.1666567055,1.0,10,0.5318181818181817,5.142338286987976,5695.034333686425,5.48545377732428,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re9.2e+03,,,12142.011644559836,146.9169480295041,0.1666567055,1.0,10,0.5318181818181817,5.625315032287319,8815.543760374172,5.4718671754151815,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.5e+04,,,33070.18517659878,251.51771604262552,0.1666567055,1.0,10,0.5318181818181817,5.227565286693233,15091.964964027537,5.461555054634862,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re2.4e+04,,,78840.49246321806,387.10115990846305,0.1666567055,1.0,10,0.5318181818181817,5.261388643826325,23227.457829979907,5.456482027281138,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re3.8e+04,,,193989.93328296213,593.4739137865337,0.1666567055,1.0,10,0.5318181818181817,5.507771636053866,35610.563163720624,5.453209525820655,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re6.0e+04,,,570963.0644961721,1029.215725549453,0.1666567055,1.0,10,0.5318181818181817,5.390079716581826,61756.634541743835,5.450610714297631,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re9.6e+04,,,1272701.5985408225,1535.8205828421378,0.1666567055,1.0,10,0.5318181818181817,5.395673006761479,92154.74278304019,5.449443162789954,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.5e+05,,,4311246.707311677,2667.106192215909,0.1666567055,1.0,10,0.5318181818181817,6.060692645562468,160035.9364007654,5.448437053711613,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re2.5e+05,,,8900625.10191319,4122.487266911405,0.1666567055,1.0,10,0.5318181818181817,5.237232604463603,247364.02022008077,5.4479548498444474,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re3.9e+05,,,19097981.214272346,6154.22538619333,0.1666567055,1.0,10,0.5318181818181817,5.042439162031614,369275.59366600646,5.447663114797685,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re6.3e+05,,,59654487.2101153,10405.785293185869,0.1666567055,1.0,10,0.5318181818181817,5.509261609471044,624384.4351756893,5.447421260593446,inertial,0,TRUE,FALSE
ergun_comb_phi0.532_d10_Re1.0e+06,,,151636196.95749718,16794.47806388359,0.1666567055,1.0,10,0.5318181818181817,5.376131225886163,1007728.9127669448,5.447288085126595,inertial,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.0e-06,,,1.3192685846514538e-08,2.651948931668725e-08,0.1666567055,1.0,6,0.5954545454545455,112552243.94829686,9.547586784626767e-07,121782942.58207491,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.6e-06,,,2.3018443375322533e-08,4.456365847475424e-08,0.1666567055,1.0,6,0.5954545454545455,69544938.4314949,1.6043875945245145e-06,72472090.84270771,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re2.6e-06,,,3.687841034287501e-08,7.369731901829794e-08,0.1666567055,1.0,6,0.5954545454545455,40739909.90422816,2.6532620621723957e-06,43822782.782029435,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re4.1e-06,,,6.199398927672423e-08,1.1907537367571406e-07,0.1666567055,1.0,6,0.5954545454545455,26233541.757425424,4.286969671642072e-06,27122499.433963235,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re6.5e-06,,,9.907979427437023e-08,1.820282343730163e-07,0.1666567055,1.0,6,0.5954545454545455,17941503.46934843,6.5534081149713945e-06,17742423.18690995,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.0e-05,,,1.391287679763669e-07,2.858503162963898e-07,0.1666567055,1.0,6,0.5954545454545455,10216234.088578498,1.0291226462402011e-05,11298298.900602391,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.7e-05,,,2.641106057708722e-07,4.5470054568070657e-07,0.1666567055,1.0,6,0.5954545454545455,7664540.809022177,1.637019804213182e-05,7102746.876413231,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re2.7e-05,,,3.4810711313237994e-07,7.09109186978937e-07,0.1666567055,1.0,6,0.5954545454545455,4153726.7564447764,2.5529456550271376e-05,4554480.1744560655,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re4.2e-05,,,6.165730430763289e-07,1.169333843595724e-06,0.1666567055,1.0,6,0.5954545454545455,2705569.81243459,4.209853447255589e-05,2761936.0326685193,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re6.8e-05,,,9.375513418933463e-07,1.8085719684547653e-06,0.1666567055,1.0,6,0.5954545454545455,1719787.2286987677,6.511248244210967e-05,1785733.4276273344,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.1e-04,,,1.560767398182818e-06,2.960069767689731e-06,0.1666567055,1.0,6,0.5954545454545455,1068773.1640515854,0.0001065688809391374,1091065.9325652195,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.7e-04,,,2.6879919246650033e-06,4.820370619784803e-06,0.1666567055,1.0,6,0.5954545454545455,694094.0931981471,0.00017354371449943741,669997.7603897495,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re2.8e-04,,,4.244411431212773e-06,7.751623005137895e-06,0.1666567055,1.0,6,0.5954545454545455,423821.94481350464,0.00027907510766692414,416641.4370823822,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re4.4e-04,,,7.318465199560662e-06,1.2871514285193898e-05,0.1666567055,1.0,6,0.5954545454545455,265040.3377906748,0.00046340221042689094,250915.6611292346,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re7.0e-04,,,9.468926223764786e-06,1.791340962225076e-05,0.1666567055,1.0,6,0.5954545454545455,177049.81174323073,0.0006449212914118512,180294.06412268954,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.1e-03,,,1.548915648454234e-05,2.9783682129062293e-05,0.1666567055,1.0,6,0.5954545454545455,104766.45321419039,0.0010722766434043888,108439.28606607724,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.8e-03,,,2.7202554982843523e-05,5.1045213409814556e-05,0.1666567055,1.0,6,0.5954545454545455,62639.877460746735,0.001837737518811611,63273.17107566634,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re2.9e-03,,,4.5222101805821736e-05,7.865335416968511e-05,0.1666567055,1.0,6,0.5954545454545455,43859.88595501381,0.0028316899917243993,41064.81065433093,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re4.6e-03,,,6.517995710807362e-05,0.00012164549144222955,0.1666567055,1.0,6,0.5954545454545455,26428.546952811757,0.004379499441463382,26552.807007227984,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re7.3e-03,,,0.0001113898491218421,0.00020664647906073574,0.1666567055,1.0,6,0.5954545454545455,15650.955122122234,0.007439717895805965,15632.079954165474,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.2e-02,,,0.00016864120769623638,0.0003135537737042345,0.1666567055,1.0,6,0.5954545454545455,10291.789385044249,0.01128861053973857,10303.408969881688,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.9e-02,,,0.00029132408615728625,0.0005313478469229073,0.1666567055,1.0,6,0.5954545454545455,6191.128141612735,0.019129665811961245,6081.520966813239,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re3.0e-02,,,0.00045755196533531694,0.0008363478834273801,0.1666567055,1.0,6,0.5954545454545455,3924.8019911611714,0.030110323407084753,3864.929728499267,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re4.8e-02,,,0.0006730455107823262,0.0013286146406882003,0.1666567055,1.0,6,0.5954545454545455,2287.6923217236035,0.047832985898843425,2434.171932289419,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re7.6e-02,,,0.001154248580830895,0.002094113579179338,0.1666567055,1.0,6,0.5954545454545455,1579.2472659621867,0.07539259483967195,1545.5911135104714,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.2e-01,,,0.001724509040875354,0.00307495581664368,0.1666567055,1.0,6,0.5954545454545455,1094.306467994589,0.11070502590645583,1053.6516595992796,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.9e-01,,,0.0027932546918565462,0.005447577063511972,0.1666567055,1.0,6,0.5954545454545455,564.7484166571409,0.19612449605918694,596.2078436758699,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re3.1e-01,,,0.004527187390085811,0.00842311817484395,0.1666567055,1.0,6,0.5954545454545455,382.85465687025174,0.30325037865976356,386.7766892010398,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re5.0e-01,,,0.007466006826096738,0.013930713861562943,0.1666567055,1.0,6,0.5954545454545455,230.83033897254236,0.5015356742989118,235.1877919476771,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re7.9e-01,,,0.012802541080338846,0.022760474774522966,0.1666567055,1.0,6,0.5954545454545455,148.28075695496344,0.8194260665205446,145.24924569209318,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re1.3e+00,,,0.018667164179056745,0.034286120614105214,0.1666567055,1.0,6,0.5954545454545455,95.27805882336742,1.2343741169456353,97.54937376322474,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re2.0e+00,,,0.03336394253463609,0.05645746643199263,0.1666567055,1.0,6,0.5954545454545455,62.803788867294195,2.0325902733746033,60.557704409317175,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re3.2e+00,,,0.0536124493043069,0.09141257174939242,0.1666567055,1.0,6,0.5954545454545455,38.49506385327465,3.2910492791203922,38.683366794504245,viscous,0,TRUE,FALSE
ergun_comb_phi0.595_d6_Re5.2e+00,,,0.08878458463862772,0.1437089098723733,0.1666567055,1.0,6,0.5954545454545455,25.79416227274452,5.173829979701836,25.826555612896406,viscous,0,TRUE,FALSE
