filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,steps,converged,stalled
ergun_full_phi0.468_d10_Re2.9e+04,,,210904.38025310542,485.3163444829094,0.1666567055,1.0,10,0.46818181818181814,8.954385019626281,29120.72112711417,9.083158522005757,0,TRUE,FALSE
ergun_full_phi0.468_d10_Re5.3e+04,,,676539.8022721924,866.6526638948768,0.1666567055,1.0,10,0.46818181818181814,9.00747778272666,52002.26785323539,9.076912047696538,0,TRUE,FALSE
ergun_full_phi0.468_d10_Re9.5e+04,,,2150538.5414919425,1506.1483674428232,0.1666567055,1.0,10,0.46818181818181814,9.480073828144182,90374.30344756355,9.073536676182034,0,TRUE,FALSE
ergun_full_phi0.468_d10_Re1.7e+05,,,7670878.11189459,2940.322727831786,0.1666567055,1.0,10,0.46818181818181814,8.872685343526888,176429.90835623987,9.071305489138016,0,TRUE,FALSE
ergun_full_phi0.468_d10_Re3.1e+05,,,21379480.43622659,4934.0994630257555,0.1666567055,1.0,10,0.46818181818181814,8.781755614001815,296063.66261846904,9.070358662637329,0,TRUE,FALSE
ergun_full_phi0.468_d10_Re5.6e+05,,,84893639.85398161,9524.670350747885,0.1666567055,1.0,10,0.46818181818181814,9.357832067925022,571514.3787447475,9.06968567726263,0,TRUE,FALSE
ergun_full_phi0.468_d10_Re1.0e+06,,,258750214.8744219,16516.17726920272,0.1666567055,1.0,10,0.46818181818181814,9.485531007226815,991029.8670342261,9.069379475219522,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.0e-06,,,2.6421054009885542e-08,2.692168643666234e-08,0.1666567055,1.0,6,0.5318181818181817,218724214.73716038,9.692386402056534e-07,225527805.95765778,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.8e-06,,,5.1079031498363015e-08,5.071941902133882e-08,0.1666567055,1.0,6,0.5318181818181817,119136644.54474306,1.8260082198014704e-06,119709356.32787862,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re3.2e-06,,,7.892850653987148e-08,8.84367788411507e-08,0.1666567055,1.0,6,0.5318181818181817,60550718.95753956,3.183914331289263e-06,68654572.1065136,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re5.8e-06,,,1.7004146782952235e-07,1.6533856168760384e-07,0.1666567055,1.0,6,0.5318181818181817,37321387.83008635,5.952543986450176e-06,36722163.09815809,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.1e-05,,,2.88686849760579e-07,2.7684704430975176e-07,0.1666567055,1.0,6,0.5318181818181817,22599481.190947656,9.967089298177147e-06,21931208.44486413,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.9e-05,,,5.386246985580824e-07,5.249043158508675e-07,0.1666567055,1.0,6,0.5318181818181817,11729438.62633154,1.889768482856038e-05,11567044.514475543,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re3.4e-05,,,9.483884104458876e-07,9.725259565879668e-07,0.1666567055,1.0,6,0.5318181818181817,6016377.600896468,3.5013027060755145e-05,6243117.712575996,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re6.1e-05,,,1.820555704598272e-06,1.7386112863264508e-06,0.1666567055,1.0,6,0.5318181818181817,3613684.501526557,6.259374734824999e-05,3492211.4253982417,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.1e-04,,,3.442096495824645e-06,3.1343420990715685e-06,0.1666567055,1.0,6,0.5318181818181817,2102236.1485164883,0.00011284305985773498,1937122.8823041124,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re2.0e-04,,,5.534592448186491e-06,5.6250505499483066e-06,0.1666567055,1.0,6,0.5318181818181817,1049503.8529524975,0.00020251392344780174,1079389.2986797488,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re3.6e-04,,,1.0032382364260715e-05,1.0478373729047367e-05,0.1666567055,1.0,6,0.5318181818181817,548236.0098721312,0.0003772440009879122,579445.4331889544,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re6.4e-04,,,1.6996840563037944e-05,1.7625986419338523e-05,0.1666567055,1.0,6,0.5318181818181817,328255.93619381095,0.0006345734376468347,344473.47193215985,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.2e-03,,,3.4263061156150037e-05,3.207469060046254e-05,0.1666567055,1.0,6,0.5318181818181817,199826.2140766748,0.0011547578780307477,189300.76417108419,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re2.1e-03,,,6.236900661200566e-05,6.02183867435858e-05,0.1666567055,1.0,6,0.5318181818181817,103195.75770093862,0.002167991497116897,100831.60759170157,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re3.8e-03,,,0.00010077881218939591,0.0001023764278162715,0.1666567055,1.0,6,0.5318181818181817,57692.65720213311,0.0036857716889023046,59311.95793119518,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re6.8e-03,,,0.00019566512088313066,0.00018433161724390568,0.1666567055,1.0,6,0.5318181818181817,34551.348265166795,0.00663633485460586,32943.848083854326,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.2e-02,,,0.00034755130130075435,0.00032882647293419517,0.1666567055,1.0,6,0.5318181818181817,19285.753920135172,0.011838460574904206,18469.862888784686,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re2.2e-02,,,0.0006205778190421849,0.000607676457249969,0.1666567055,1.0,6,0.5318181818181817,10083.299728994481,0.021877660023105486,9996.929636701452,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re3.9e-02,,,0.0011334117344681963,0.0011458087947759357,0.1666567055,1.0,6,0.5318181818181817,5179.819810286425,0.04125158209524077,5304.4016225574605,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re7.1e-02,,,0.001957661146079663,0.0020719809519709046,0.1666567055,1.0,6,0.5318181818181817,2736.0073181843723,0.07459577263649574,2935.777450087623,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.3e-01,,,0.0032473739470606842,0.003461854502573502,0.1666567055,1.0,6,0.5318181818181817,1625.795549476252,0.12463421110554121,1759.3014644113573,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re2.3e-01,,,0.006544541414922758,0.006246603958789659,0.1666567055,1.0,6,0.5318181818181817,1006.3348817280449,0.2248911835877972,977.4294103995179,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re4.1e-01,,,0.012208831543907945,0.011757217933988888,0.1666567055,1.0,6,0.5318181818181817,529.9272042364063,0.42328514410680784,521.8607978017051,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re7.5e-01,,,0.020287109797912827,0.02086853031022945,0.1666567055,1.0,6,0.5318181818181817,279.5037899803878,0.7513119948322553,296.3917921381386,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.3e+00,,,0.03797766356447214,0.03581327554331726,0.1666567055,1.0,6,0.5318181818181817,177.6607147341537,1.2893549804385371,174.9816539757987,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re2.4e+00,,,0.0737655755357345,0.06985711072873657,0.1666567055,1.0,6,0.5318181818181817,90.6950838946895,2.5150063006160854,92.36146921558945,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re4.3e+00,,,0.1203335314892194,0.11626300962784453,0.1666567055,1.0,6,0.5318181818181817,53.413961688427975,4.185718514440856,57.66994711043094,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re7.8e+00,,,0.2778576954998382,0.2130200413948392,0.1666567055,1.0,6,0.5318181818181817,36.739458444871744,7.669179854086551,33.94950074720232,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.4e+01,,,0.5040911147438586,0.3889565668129225,0.1666567055,1.0,6,0.5318181818181817,19.992084401134136,14.003273338902856,21.057011319310742,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re2.5e+01,,,1.107456030162118,0.6918089343377383,0.1666567055,1.0,6,0.5318181818181817,13.88370604227202,24.906610229532166,14.223466541158233,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re4.6e+01,,,2.687570140037932,1.2785174010040852,0.1666567055,1.0,6,0.5318181818181817,9.865015480209994,46.02937747395055,10.196000457224594,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re8.2e+01,,,6.673611579928015,2.2231577669246314,0.1666567055,1.0,6,0.5318181818181817,8.10161515288397,80.03846326812088,8.178136333923488,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.5e+02,,,20.724034874172744,4.1686029930109205,0.1666567055,1.0,6,0.5318181818181817,7.1555742542443195,150.07867750071134,6.903575601822629,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re2.7e+02,,,57.65492705012149,7.522743383434771,0.1666567055,1.0,6,0.5318181818181817,6.1127295668541235,270.83494879603643,6.254168850855683,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re4.8e+02,,,152.12279697509837,12.660117252558905,0.1666567055,1.0,6,0.5318181818181817,5.694690116138422,455.7914623804527,5.926655096782445,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re8.6e+02,,,519.6451486587749,24.18482806192836,0.1666567055,1.0,6,0.5318181818181817,5.330551200211483,870.7058497059404,5.69812066044136,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.6e+03,,,1710.3866084926588,43.49629222050792,0.1666567055,1.0,6,0.5318181818181817,5.424267046731239,1565.9601126763396,5.5866598217668875,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re2.8e+03,,,5680.743091193156,76.36513693257318,0.1666567055,1.0,6,0.5318181818181817,5.844752557570075,2749.3092475384324,5.526578509042509,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re5.0e+03,,,19430.716583183643,140.81503672606829,0.1666567055,1.0,6,0.5318181818181817,5.879521759963248,5069.644319570506,5.490188645682507,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re9.1e+03,,,57849.574204847835,244.83921522282265,0.1666567055,1.0,6,0.5318181818181817,5.790145264133754,8814.738578502236,5.471869440404979,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.6e+04,,,170050.3293857815,465.8882502117057,0.1666567055,1.0,6,0.5318181818181817,4.700728979666119,16772.979478285884,5.460103456961738,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re2.9e+04,,,650591.3188444496,813.9665986741857,0.1666567055,1.0,6,0.5318181818181817,5.891777622860849,29304.5489972506,5.454530431666859,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re5.3e+04,,,2009908.8459058248,1503.879288037435,0.1666567055,1.0,6,0.5318181818181817,5.332141375973825,54142.890327473855,5.4511084560007905,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re9.5e+04,,,5869818.17310791,2626.4065860453165,0.1666567055,1.0,6,0.5318181818181817,5.105661067207781,94556.28844332279,5.449382918825415,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.7e+05,,,19053654.637376096,4790.731661936078,0.1666567055,1.0,6,0.5318181818181817,4.9811067324484375,172476.64824153428,5.448338532846748,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re3.1e+05,,,66371606.28081582,8313.903524880227,0.1666567055,1.0,6,0.5318181818181817,5.761341485320172,299318.4162594727,5.447801464757997,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re5.6e+05,,,211992455.0293419,15420.002867998599,0.1666567055,1.0,6,0.5318181818181817,5.349371329656988,555153.2830942202,5.447464918949863,0,TRUE,FALSE
ergun_full_phi0.532_d6_Re1.0e+06,,,798274105.2335452,27688.003646934085,0.1666567055,1.0,6,0.5318181818181817,6.247697662422003,996827.7086912923,5.4472904572728025,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.0e-06,,,6.024497860117012e-09,1.7191354080438367e-08,0.1666567055,1.0,10,0.5318181818181817,203845291.22170717,1.03154289705063e-06,211906131.03859276,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.8e-06,,,1.1438872181530086e-08,3.153971378368646e-08,0.1666567055,1.0,10,0.5318181818181817,114992022.22120881,1.892495935825784e-06,115503692.69809385,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re3.2e-06,,,1.9535019701091796e-08,5.5220297198453506e-08,0.1666567055,1.0,10,0.5318181818181817,64064342.62526665,3.3134158648332037e-06,65971277.27426651,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re5.8e-06,,,3.5844954936608435e-08,9.452813047751561e-08,0.1666567055,1.0,10,0.5318181818181817,40114917.30197111,5.672026828678406e-06,38538303.18399933,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.1e-05,,,5.99196530607504e-08,1.7103369958425266e-07,0.1666567055,1.0,10,0.5318181818181817,20483582.257056985,1.0262635341981644e-05,21299627.952536177,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.9e-05,,,1.1125923506664614e-07,3.2368030264450793e-07,0.1666567055,1.0,10,0.5318181818181817,10619486.734396392,1.9421978952086505e-05,11254793.604071498,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re3.4e-05,,,2.0348675296672008e-07,5.435587441861374e-07,0.1666567055,1.0,10,0.5318181818181817,6887207.513888063,3.2615473980201616e-05,6702046.902244945,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re6.1e-05,,,3.3779449531582154e-07,9.627684759395419e-07,0.1666567055,1.0,10,0.5318181818181817,3644255.7249012864,5.7769561269740925e-05,3783836.4800748443,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.1e-04,,,6.192326513833012e-07,1.8180760307993836e-06,0.1666567055,1.0,10,0.5318181818181817,1873396.7640064529,0.00010909108189465461,2003746.3111184975,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re2.0e-04,,,1.2051795615150945e-06,3.199903170140573e-06,0.1666567055,1.0,10,0.5318181818181817,1177004.3951957196,0.00019200566581106292,1138462.7825466236,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re3.6e-04,,,2.0880757003633114e-06,6.009309943723478e-06,0.1666567055,1.0,10,0.5318181818181817,578225.2209647724,0.00036058014741707935,606223.6769467383,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re6.4e-04,,,4.2823621708599795e-06,1.0895119811188328e-05,0.1666567055,1.0,10,0.5318181818181817,360760.82637245004,0.0006537462611240883,334371.0437777535,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.2e-03,,,6.787971054117919e-06,1.8575656445526725e-05,0.1666567055,1.0,10,0.5318181818181817,196721.4157317752,0.001114606003388608,196119.8211467623,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re2.1e-03,,,1.3850769472033948e-05,3.687441946707667e-05,0.1666567055,1.0,10,0.5318181818181817,101864.65476373033,0.0022125974083339038,98798.95458958264,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re3.8e-03,,,2.3122633719274488e-05,6.410447349876259e-05,0.1666567055,1.0,10,0.5318181818181817,56267.889313251966,0.0038464983035898658,56833.82484309098,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re6.8e-03,,,4.24195914701142e-05,0.00010995462170818352,0.1666567055,1.0,10,0.5318181818181817,35086.45606684052,0.006597671625531054,33136.87147392168,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.2e-02,,,7.514766165652328e-05,0.00020675044330441275,0.1666567055,1.0,10,0.5318181818181817,17580.149846156393,0.012405768053804037,17625.49749831325,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re2.2e-02,,,0.00012020469079851574,0.0003599030624741386,0.1666567055,1.0,10,0.5318181818181817,9280.050324589529,0.02159547444516948,10127.487188902965,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re3.9e-02,,,0.00023252005802941125,0.0006600833066154103,0.1666567055,1.0,10,0.5318181818181817,5336.5787598791285,0.03960736561034505,5524.3765765045755,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re7.1e-02,,,0.00044458692406518203,0.0011780635387450067,0.1666567055,1.0,10,0.5318181818181817,3203.4596338321708,0.07068803713661595,3097.770292326776,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.3e-01,,,0.0008267433141753919,0.002182174369925496,0.1666567055,1.0,10,0.5318181818181817,1736.168171881147,0.13093828798418772,1674.861434690853,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re2.3e-01,,,0.0015933626968062866,0.004101151189388647,0.1666567055,1.0,10,0.5318181818181817,947.3339151972231,0.24608377905254145,893.722842687309,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re4.1e-01,,,0.0023832380624414997,0.006747199320192973,0.1666567055,1.0,10,0.5318181818181817,523.5044123861096,0.40485615624946897,545.3678685242983,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re7.5e-01,,,0.004787518180402581,0.013319757197942508,0.1666567055,1.0,10,0.5318181818181817,269.84714007938675,0.7992331996471937,278.94704438563286,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.3e+00,,,0.009173062052874596,0.022330956972522128,0.1666567055,1.0,10,0.5318181818181817,183.9499448092187,1.3399375023960334,168.58173850069235,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re2.4e+00,,,0.016371946720286377,0.04237893927633633,0.1666567055,1.0,10,0.5318181818181817,91.15912711051025,2.5428883373874407,91.40847792352244,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re4.3e+00,,,0.027177328329560678,0.07299160292890558,0.1666567055,1.0,10,0.5318181818181817,51.01066191806909,4.379757940727178,55.35628114455483,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re7.8e+00,,,0.05402615662677026,0.12694192761340817,0.1666567055,1.0,10,0.5318181818181817,33.52693834024538,7.616970900304288,34.144864763670746,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.4e+01,,,0.11370932895069777,0.234793039050723,0.1666567055,1.0,10,0.5318181818181817,20.626505752546,14.088424365902457,20.96266418719169,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re2.5e+01,,,0.28225837056897196,0.42468050448011485,0.1666567055,1.0,10,0.5318181818181817,15.65028248591326,25.482353272614937,14.02517447121324,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re4.6e+01,,,0.6149268682949365,0.7716974775202574,0.1666567055,1.0,10,0.5318181818181817,10.325933123449778,46.304616139208235,10.167772408554226,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re8.2e+01,,,1.5085380655892207,1.370061948760607,0.1666567055,1.0,10,0.5318181818181817,8.036664971346415,82.20863028884288,8.106040891798001,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.5e+02,,,4.282190431960286,2.5591714928816494,0.1666567055,1.0,10,0.5318181818181817,6.538335443987219,153.55946736158475,6.870560471326766,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re2.7e+02,,,11.613392089124636,4.423016427799785,0.1666567055,1.0,10,0.5318181818181817,5.936383974630989,265.3968476413801,6.270706646468963,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re4.8e+02,,,38.122329086914164,8.013256687466965,0.1666567055,1.0,10,0.5318181818181817,5.936921638766351,480.8241386643134,5.901686988506915,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re8.6e+02,,,132.23572046363108,14.79061157796863,0.1666567055,1.0,10,0.5318181818181817,6.044724636813344,887.4897372772457,5.693372902554891,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.6e+03,,,422.81320481228306,26.421113061084252,0.1666567055,1.0,10,0.5318181818181817,6.056843095025619,1585.3615359679754,5.584951556218927,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re2.8e+03,,,1341.422203011031,48.90211573120732,0.1666567055,1.0,10,0.5318181818181817,5.609319688742293,2934.302318319098,5.521565969450792,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re5.0e+03,,,3590.5015058572635,84.88182849293392,0.1666567055,1.0,10,0.5318181818181817,4.98339899636305,5093.214115704089,5.489989111546277,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re9.1e+03,,,12730.227676791736,152.56046247640916,0.1666567055,1.0,10,0.5318181818181817,5.4695573174442345,9154.174866153775,5.470949921988226,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.6e+04,,,35735.23926004264,258.5768408695216,0.1666567055,1.0,10,0.5318181818181817,5.34462752258229,15515.537769317156,5.46115964590621,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re2.9e+04,,,130197.73165540933,503.94369632048466,0.1666567055,1.0,10,0.5318181818181817,5.1267174610387185,30238.429039417475,5.45430006076014,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re5.3e+04,,,468743.67159219895,916.3738644939415,0.1666567055,1.0,10,0.5318181818181817,5.582002526539726,54985.7182010562,5.451046572003869,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re9.5e+04,,,1343995.5662139663,1576.0520855260013,0.1666567055,1.0,10,0.5318181818181817,5.410740480154747,94568.7772236684,5.449382613535372,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.7e+05,,,4350473.595714991,2928.723206079704,0.1666567055,1.0,10,0.5318181818181817,5.072007421289863,175733.89545251176,5.448315042161544,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re3.1e+05,,,15635057.370492104,5467.304267054665,0.1666567055,1.0,10,0.5318181818181817,5.230617846073757,328057.86305758124,5.447737487544887,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re5.6e+05,,,47399044.33151373,9047.589642742849,0.1666567055,1.0,10,0.5318181818181817,5.790336404639507,542887.8253412282,5.44747381488382,0,TRUE,FALSE
ergun_full_phi0.532_d10_Re1.0e+06,,,169509128.60686806,17065.39140162197,0.1666567055,1.0,10,0.5318181818181817,5.820503897974916,1023984.684589962,5.4472846416176255,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re1.0e-06,,,1.572074635603298e-08,2.866153568853165e-08,0.1666567055,1.0,6,0.5954545454545455,114822103.4702476,1.031876956977227e-06,112681382.0110502,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re1.8e-06,,,2.5298436665331042e-08,4.8123908586926565e-08,0.1666567055,1.0,6,0.5954545454545455,65542522.00180249,1.7325642592974415e-06,67110540.5200065,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re3.2e-06,,,4.869928190018298e-08,9.055142173144502e-08,0.1666567055,1.0,6,0.5954545454545455,35635533.15053883,3.2600460255028272e-06,35666161.80859434,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re5.8e-06,,,8.640980438151606e-08,1.5236444050519944e-07,0.1666567055,1.0,6,0.5954545454545455,22332998.14557549,5.48544770694028e-06,21196690.356587645,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re1.1e-05,,,1.7794911231941682e-07,3.0725779267726737e-07,0.1666567055,1.0,6,0.5954545454545455,11309444.241230074,1.1061941675449743e-05,10511116.27793339,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re1.9e-05,,,2.8020330138557823e-07,5.093376287473927e-07,0.1666567055,1.0,6,0.5954545454545455,6480566.539228928,1.833725059736259e-05,6340829.503778657,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re3.4e-05,,,5.194929754871383e-07,8.869122309657607e-07,0.1666567055,1.0,6,0.5954545454545455,3962503.3436124646,3.193074871982612e-05,3641424.9539807905,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re6.1e-05,,,8.821580787320864e-07,1.6055774110349266e-06,0.1666567055,1.0,6,0.5954545454545455,2053218.4932536543,5.7804241583364076e-05,2011504.8439652743,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re1.1e-04,,,1.8214375060778666e-06,3.172282035104251e-06,0.1666567055,1.0,6,0.5954545454545455,1085980.2870813855,0.00011420897919181238,1018078.4550030297,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re2.0e-04,,,2.7929984210328614e-06,5.572183594567142e-06,0.1666567055,1.0,6,0.5954545454545455,539723.2240527782,0.00020061059929810536,579600.4359283751,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re3.6e-04,,,5.256820985626881e-06,9.897940269712085e-06,0.1666567055,1.0,6,0.5954545454545455,321947.2953258883,0.0003563471475096003,326295.6188467387,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re6.4e-04,,,1.021971085290814e-05,1.8070970243828437e-05,0.1666567055,1.0,6,0.5954545454545455,187770.30740295848,0.0006505938128182345,178722.11109004737,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re1.2e-03,,,1.9643208415208423e-05,3.2819121391521704e-05,0.1666567055,1.0,6,0.5954545454545455,109423.29149671414,0.001181558988330837,98410.05084814616,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re2.1e-03,,,3.119012618915504e-05,5.907900879957231e-05,0.1666567055,1.0,6,0.5954545454545455,53616.9347022917,0.002126971439486627,54669.493026830794,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re3.8e-03,,,5.802246781517352e-05,0.00010949048028837343,0.1666567055,1.0,6,0.5954545454545455,29039.873820600777,0.003941892885493531,29500.176552953737,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re6.8e-03,,,0.00010283533688714286,0.00018929150711661678,0.1666567055,1.0,6,0.5954545454545455,17219.92943499903,0.006814901562419885,17064.98161184008,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re1.2e-02,,,0.0001722080412294143,0.00031542767384896297,0.1666567055,1.0,6,0.5954545454545455,10384.966283285077,0.011356074977095823,10242.218156275125,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re2.2e-02,,,0.0003270328584435631,0.0006135756825000402,0.1666567055,1.0,6,0.5954545454545455,5212.023467249385,0.022090044825710545,5266.960360927961,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re3.9e-02,,,0.0005510318392019502,0.0010903738268453966,0.1666567055,1.0,6,0.5954545454545455,2780.847080264672,0.03925580396807004,2965.29274488911,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re7.1e-02,,,0.0011490419371820285,0.0019761038876621125,0.1666567055,1.0,6,0.5954545454545455,1765.4994430772028,0.07114399201880703,1637.691038767327,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re1.3e-01,,,0.0018577879788849781,0.0035297577857717616,0.1666567055,1.0,6,0.5954545454545455,894.6591110541821,0.1270788754109301,918.3228817242734,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re2.3e-01,,,0.003759030167420206,0.006272716655241042,0.1666567055,1.0,6,0.5954545454545455,573.2125898348671,0.2258312968477962,518.2212447169277,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re4.1e-01,,,0.006270963851518422,0.011041690649091022,0.1666567055,1.0,6,0.5954545454545455,308.61312817833937,0.3975246222213731,295.84657485138473,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re7.5e-01,,,0.012573092089321258,0.02077129307365259,0.1666567055,1.0,6,0.5954545454545455,174.85025898174126,0.7478112450861782,158.8380490180057,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re1.3e+00,,,0.021608967162855704,0.03876282107452984,0.1666567055,1.0,6,0.5954545454545455,86.28881538707998,1.3955449662190702,86.67070084262927,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re2.4e+00,,,0.03949803434201717,0.064057019221497,0.1666567055,1.0,6,0.5954545454545455,57.75549123902291,2.306190526063063,53.77111564692838,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re4.3e+00,,,0.07268363714407568,0.12617288220620596,0.1666567055,1.0,6,0.5954545454545455,27.394025405545182,4.542495250737065,28.949995206803305,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re7.8e+00,,,0.14151767126270623,0.22233000979628625,0.1666567055,1.0,6,0.5954545454545455,17.177729105319187,8.004358749175667,17.879450789472624,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re1.4e+01,,,0.26530736835943375,0.38237972557679245,0.1666567055,1.0,6,0.5954545454545455,10.887065801140634,13.766492902745846,11.799310904739064,0,TRUE,FALSE
ergun_full_phi0.595_d6_Re2.5e+01,,,0.6927509578584278,0.7245719691983382,0.1666567055,1.0,6,0.5954545454545455,7.9170853620551735,26.086149982066157,7.810482228466873,0,TRUE,FALSE
